ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
MAP-1474244	Extracellular matrix organization	41/2356	176/11155	0.232954545454545	1.10297451381386	0.712510052169005	0.264335934336776	0.873777116279898	0.828733517332647	LOC_00021298/LOC_00014484/LOC_00011084/LOC_00003266/LOC_00006557/LOC_00012251/LOC_00004421/LOC_00024732/LOC_00007280/LOC_00005890/LOC_00003057/LOC_00010757/LOC_00005122/LOC_00002735/LOC_00014481/LOC_00003268/LOC_00006715/LOC_00012940/LOC_00009378/LOC_00012034/LOC_00000468/LOC_00003280/LOC_00018262/LOC_00009379/LOC_00006694/LOC_00023033/LOC_00025686/LOC_00006866/LOC_00021347/LOC_00014533/LOC_00020963/LOC_00004339/LOC_00009793/LOC_00023415/LOC_00013265/LOC_00003914/LOC_00002723/LOC_00008111/LOC_00009208/LOC_00023506/LOC_00015101	41
MAP-432720	Lysosome Vesicle Biogenesis	10/2356	38/11155	0.263157894736842	1.24597891162541	0.785926939203788	0.270456808909533	0.891259207206493	0.845314398697003	LOC_00015016/LOC_00014300/LOC_00013739/LOC_00025766/LOC_00007518/LOC_00025642/LOC_00008616/LOC_00003951/LOC_00013691/LOC_00015125	10
MAP-5205685	PINK1-PRKN Mediated Mitophagy	6/2356	21/11155	0.285714285714286	1.35277710405045	0.837280031912332	0.272987244904905	0.894095838816981	0.848004800686409	LOC_00011703/LOC_00019510/LOC_00019631/LOC_00008134/LOC_00019450/LOC_00018003	6
MAP-5654726	Negative regulation of FGFR1 signaling	6/2356	21/11155	0.285714285714286	1.35277710405045	0.837280031912332	0.272987244904905	0.894095838816981	0.848004800686409	LOC_00011226/LOC_00005514/LOC_00023430/LOC_00005244/LOC_00008667/LOC_00019631	6
MAP-8956320	Nucleotide biosynthesis	5/2356	17/11155	0.294117647058824	1.39256466593429	0.838143468773792	0.280789649101764	0.897907024689452	0.85161951823217	LOC_00020910/LOC_00025161/LOC_00014558/LOC_00008306/LOC_00018675	5
MAP-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	27/2356	114/11155	0.236842105263158	1.12138102046287	0.674039440365157	0.28315766857745	0.897907024689452	0.85161951823217	LOC_00016028/LOC_00004165/LOC_00013851/LOC_00021601/LOC_00011639/LOC_00006210/LOC_00008320/LOC_00020343/LOC_00013499/LOC_00003237/LOC_00019361/LOC_00005091/LOC_00013757/LOC_00021322/LOC_00022545/LOC_00014518/LOC_00018794/LOC_00018768/LOC_00017641/LOC_00002866/LOC_00004665/LOC_00002566/LOC_00011685/LOC_00008874/LOC_00002374/LOC_00006544/LOC_00002813	27
MAP-201688	WNT mediated activation of DVL	2/2356	5/11155	0.4	1.89388794567063	1.03446774430626	0.28580231466683	0.897907024689452	0.85161951823217	LOC_00020989/LOC_00010728	2
MAP-3000171	Non-integrin membrane-ECM interactions	2/2356	5/11155	0.4	1.89388794567063	1.03446774430626	0.28580231466683	0.897907024689452	0.85161951823217	LOC_00009793/LOC_00015101	2
MAP-5668599	RHO GTPases Activate NADPH Oxidases	2/2356	5/11155	0.4	1.89388794567063	1.03446774430626	0.28580231466683	0.897907024689452	0.85161951823217	LOC_00020650/LOC_00016304	2
MAP-6783984	Glycine degradation	2/2356	5/11155	0.4	1.89388794567063	1.03446774430626	0.28580231466683	0.897907024689452	0.85161951823217	LOC_00018961/LOC_00012697	2
