ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
map04068	FoxO signaling pathway	44/1599	182/8155	0.241758241758242	1.23298215230673	1.56977561312513	0.0726065473711713	0.561469526636118	0.529455913275286	LOC_00021882/LOC_00021076/LOC_00021585/LOC_00023670/LOC_00003039/LOC_00005514/LOC_00006809/LOC_00009754/LOC_00009204/LOC_00024192/LOC_00017879/LOC_00006385/LOC_00011897/LOC_00017622/LOC_00013084/LOC_00021415/LOC_00005244/LOC_00019881/LOC_00007772/LOC_00008667/LOC_00005874/LOC_00005664/LOC_00017888/LOC_00025107/LOC_00002668/LOC_00017321/LOC_00012620/LOC_00021186/LOC_00010078/LOC_00013221/LOC_00025098/LOC_00006538/LOC_00000277/LOC_00024191/LOC_00010211/LOC_00023708/LOC_00008342/LOC_00014866/LOC_00005877/LOC_00012270/LOC_00000198/LOC_00017705/LOC_00008150/LOC_00022996	44
map00910	Nitrogen metabolism	12/1599	40/8155	0.3	1.53001876172608	1.65946115073015	0.0769859953524765	0.561469526636118	0.529455913275286	LOC_00024387/LOC_00012042/LOC_00022672/LOC_00012970/LOC_00009844/LOC_00012343/LOC_00000161/LOC_00023184/LOC_00010275/LOC_00011357/LOC_00009397/LOC_00018472	12
map04140	Autophagy - animal	48/1599	202/8155	0.237623762376238	1.21189604889194	1.50599373511303	0.0805972811829186	0.561469526636118	0.529455913275286	LOC_00002876/LOC_00021882/LOC_00018054/LOC_00025513/LOC_00007441/LOC_00009766/LOC_00015860/LOC_00010373/LOC_00011226/LOC_00010472/LOC_00024982/LOC_00012606/LOC_00015954/LOC_00008238/LOC_00014458/LOC_00003565/LOC_00008049/LOC_00000859/LOC_00025209/LOC_00024166/LOC_00023845/LOC_00014363/LOC_00020633/LOC_00016054/LOC_00000227/LOC_00013951/LOC_00011116/LOC_00002668/LOC_00020650/LOC_00003044/LOC_00010078/LOC_00002942/LOC_00020521/LOC_00007086/LOC_00013221/LOC_00006988/LOC_00016692/LOC_00009389/LOC_00007664/LOC_00008296/LOC_00025642/LOC_00000014/LOC_00005877/LOC_00012543/LOC_00016647/LOC_00012760/LOC_00023692/LOC_00018003	48
map00562	Inositol phosphate metabolism	24/1599	93/8155	0.258064516129032	1.31614517137727	1.51424707483219	0.0863830300420976	0.561469526636118	0.529455913275286	LOC_00009546/LOC_00019175/LOC_00015860/LOC_00017099/LOC_00003420/LOC_00007036/LOC_00004122/LOC_00020150/LOC_00014736/LOC_00007745/LOC_00018453/LOC_00024890/LOC_00011969/LOC_00009882/LOC_00018473/LOC_00024452/LOC_00021865/LOC_00007704/LOC_00024282/LOC_00018417/LOC_00025788/LOC_00007360/LOC_00010074/LOC_00021206	24
map04144	Endocytosis	83/1599	369/8155	0.224932249322493	1.14716853860221	1.428765890831	0.0881625696106356	0.561469526636118	0.529455913275286	LOC_00011709/LOC_00012991/LOC_00009546/LOC_00015791/LOC_00006490/LOC_00015016/LOC_00021635/LOC_00011564/LOC_00019175/LOC_00024850/LOC_00004404/LOC_00015675/LOC_00009696/LOC_00015601/LOC_00025440/LOC_00018873/LOC_00025318/LOC_00005610/LOC_00025273/LOC_00004869/LOC_00009143/LOC_00017023/LOC_00020150/LOC_00012992/LOC_00016016/LOC_00018650/LOC_00010327/LOC_00025971/LOC_00008378/LOC_00024732/LOC_00008049/LOC_00007821/LOC_00013095/LOC_00005645/LOC_00012403/LOC_00023909/LOC_00019830/LOC_00009901/LOC_00019881/LOC_00012717/LOC_00014532/LOC_00000980/LOC_00006965/LOC_00011914/LOC_00017888/LOC_00019312/LOC_00024843/LOC_00013895/LOC_00021335/LOC_00002681/LOC_00020554/LOC_00012447/LOC_00005250/LOC_00017809/LOC_00009528/LOC_00005493/LOC_00017014/LOC_00021012/LOC_00005464/LOC_00006926/LOC_00019435/LOC_00005986/LOC_00016692/LOC_00023621/LOC_00008757/LOC_00021640/LOC_00023657/LOC_00013294/LOC_00021368/LOC_00000547/LOC_00008296/LOC_00018680/LOC_00014578/LOC_00021790/LOC_00021291/LOC_00004282/LOC_00000470/LOC_00003215/LOC_00007429/LOC_00006969/LOC_00018039/LOC_00018072/LOC_00013691	83
map01212	Fatty acid metabolism	21/1599	80/8155	0.2625	1.33876641651032	1.50371035749225	0.0896791605043799	0.561469526636118	0.529455913275286	LOC_00018115/LOC_00015403/LOC_00015399/LOC_00011434/LOC_00008464/LOC_00003228/LOC_00005375/LOC_00018420/LOC_00015564/LOC_00004929/LOC_00007566/LOC_00023463/LOC_00017150/LOC_00007337/LOC_00008463/LOC_00000483/LOC_00018965/LOC_00004936/LOC_00004853/LOC_00019665/LOC_00000599	21
map00600	Sphingolipid metabolism	23/1599	90/8155	0.255555555555556	1.30334931554444	1.42906571863914	0.100092828752249	0.568286211799119	0.535883927793029	LOC_00005902/LOC_00020411/LOC_00013389/LOC_00002705/LOC_00005717/LOC_00003581/LOC_00005494/LOC_00019157/LOC_00002703/LOC_00012668/LOC_00014513/LOC_00015761/LOC_00013078/LOC_00025465/LOC_00011936/LOC_00021602/LOC_00011199/LOC_00015996/LOC_00017084/LOC_00012783/LOC_00006397/LOC_00018211/LOC_00025500	23
map00220	Arginine biosynthesis	11/1599	38/8155	0.289473684210526	1.47633389289358	1.45343502803061	0.108928107001751	0.568286211799119	0.535883927793029	LOC_00021127/LOC_00012273/LOC_00012970/LOC_00009844/LOC_00006835/LOC_00015988/LOC_00006836/LOC_00020532/LOC_00011357/LOC_00009397/LOC_00018472	11
map00770	Pantothenate and CoA biosynthesis	10/1599	34/8155	0.294117647058824	1.5000183938491	1.44281549251745	0.112899341611857	0.568286211799119	0.535883927793029	LOC_00007762/LOC_00017427/LOC_00015756/LOC_00011800/LOC_00006081/LOC_00012759/LOC_00012474/LOC_00003048/LOC_00018221/LOC_00022697	10
map01200	Carbon metabolism	43/1599	184/8155	0.233695652173913	1.19186244119966	1.29996777272849	0.115245023268803	0.568286211799119	0.535883927793029	LOC_00022738/LOC_00018115/LOC_00011616/LOC_00005931/LOC_00007038/LOC_00018961/LOC_00003603/LOC_00012076/LOC_00021010/LOC_00000364/LOC_00019837/LOC_00005995/LOC_00025083/LOC_00005438/LOC_00025589/LOC_00012893/LOC_00017942/LOC_00017643/LOC_00006835/LOC_00012132/LOC_00010918/LOC_00011879/LOC_00015564/LOC_00007916/LOC_00015110/LOC_00007690/LOC_00006836/LOC_00019365/LOC_00005290/LOC_00015227/LOC_00014731/LOC_00019281/LOC_00013337/LOC_00016150/LOC_00006060/LOC_00012697/LOC_00012289/LOC_00009582/LOC_00010287/LOC_00023904/LOC_00008346/LOC_00018472/LOC_00021206	43
