gene_id	n_cpgs	mean_ctrl_entropy	mean_ampu_entropy	mean_delta	sd_delta	mean_ctrl_beta	z_score	p_value	fdr	direction
LOC_00017378	285	0.0221165971089964	0.0125728086273115	-0.00954378848168474	0.0818072396478066	0.00342131825705491	-1.96947964507147	0.0488980377528987	0.389726858834975	Losing
LOC_00017379	969	0.167644396461693	0.172235795533103	0.00459139907140991	0.139784530158683	0.212117381174593	1.02246351426761	0.306561572715384	0.719961176149251	Gaining
LOC_00017380	129	0.308655156685886	0.287553010710597	-0.0211021459752885	0.218715924235775	0.814973346467234	-1.09582467131362	0.273155509567503	0.7070986973832	Losing
LOC_00017381	641	0.304255833727555	0.306907454947564	0.00265162122000827	0.232347835221526	0.910868585690692	0.288936142333273	0.772630245127803	0.941131497788749	Gaining
LOC_00017382	69	0.00842125628790495	0.00734141473177176	-0.00107984155613319	0.0484714788753561	0.00121417090276411	-0.185053929578101	0.853186736285638	0.961609682607693	Losing
LOC_00017383	235	0.368444827403332	0.346173170100349	-0.0222716573029823	0.222329738313661	0.88446180830867	-1.53563820996413	0.124627137366232	0.545775491749141	Losing
LOC_00017384	496	0.0289873058410968	0.0251403087992255	-0.00384699704187129	0.103771029093863	0.00780208181790159	-0.825632094841014	0.409012823103237	0.778966784123795	Losing
LOC_00017385	166	0.0227464137499161	0.0198982562955203	-0.00284815745439585	0.0951352976306078	0.00374049732951358	-0.385723729736754	0.699701286545301	0.915575798435961	Losing
LOC_00017386	730	0.249241049613147	0.244198837860699	-0.00504221175244828	0.213572513922165	0.931323064410145	-0.637877305026461	0.52355355223408	0.844554586818455	Losing
LOC_00017387	124	0.406833826737622	0.398950187607271	-0.00788363913035111	0.227643205621792	0.844750971815163	-0.385640721228529	0.699762770507827	0.915575798435961	Losing
LOC_00017388	387	0.305402381345782	0.283043059273597	-0.022359322072185	0.207566324853686	0.890617728401435	-2.11912813945289	0.0340796392086122	0.345178446521113	Losing
LOC_00017390	26	0.613037070107536	0.612993684424839	-0.0000433856826970596	0.307670050530504	0.460749590679692	-0.000719031450417103	0.999426295956415	1	Losing
LOC_00017391	938	0.0142258695607289	0.0182543375143185	0.0040284679535896	0.0831922261426382	0.002294894454737	1.48305953912327	0.138058592689932	0.563071969374144	Gaining
LOC_00017392	357	0.603490690673069	0.585630595844836	-0.0178600948282337	0.216102424061418	0.706009719721793	-1.56155839705608	0.11839205666716	0.538020346882135	Losing
LOC_00017393	130	0.0270106558962709	0.0258387568564662	-0.0011718990398047	0.133564185347472	0.00469277030399142	-0.100039578904068	0.92031290361454	0.979440008560977	Losing
LOC_00017394	4863	0.0180205612472641	0.0183432281911734	0.000322666943909286	0.0906468191491274	0.00299932066929809	0.248229870940257	0.803956555796082	0.949260830470991	Gaining
LOC_00017395	375	0.652072004647475	0.621051799445076	-0.0310202052023985	0.20818079872104	0.744387073339814	-2.88549037382197	0.00390804412852577	0.137381893965709	Losing
LOC_00017396	176	0.437146575838713	0.448078980468519	0.0109324046298055	0.20548298275475	0.796952053575348	0.705823591371261	0.480297849146858	0.822417744891501	Gaining
LOC_00017397	219	0.583189142757916	0.574284549818098	-0.00890459293981834	0.199193005214327	0.742254097097918	-0.661549041766847	0.508260274848582	0.837545194307918	Losing
LOC_00017398	160	0.118733740831193	0.138923052746567	0.0201893119153742	0.242192166016114	0.0741547498896097	1.05443889609396	0.291682022206273	0.719961176149251	Gaining
LOC_00017399	649	0.387737541306784	0.367647747715128	-0.0200897935916567	0.226933666255859	0.771275568081125	-2.25527182133686	0.0241162722257667	0.300334714113196	Losing
LOC_00017400	489	0.137267925734323	0.121680466813375	-0.0155874589209478	0.142851681833115	0.13527635586541	-2.41292817012506	0.015824937943275	0.255854414478263	Losing
LOC_00017401	177	0.32060527194694	0.296400623677775	-0.0242046482691641	0.204537003728222	0.827869597975069	-1.57439433923496	0.115396311712672	0.534095064653808	Losing
LOC_00017402	1501	0.23893277476739	0.23937135249682	0.000438577729430293	0.180016719453854	0.493859787843046	0.0943895852748905	0.924799688615773	0.980547608045851	Gaining
LOC_00017404	693	0.372930281160793	0.368218102921262	-0.00471217823953098	0.222562947409437	0.879738573635646	-0.557359570227932	0.577281782694343	0.867704942929443	Losing
LOC_00017405	770	0.341683296752418	0.33835160032925	-0.00333169642316792	0.174227623049558	0.455700695882981	-0.530632411429357	0.595673531035748	0.875700015796863	Losing
LOC_00017406	1521	0.0199211930263534	0.0184498901949995	-0.00147130283135381	0.0944409784365793	0.0036245325916145	-0.607583819785731	0.543463534800884	0.854155034438826	Losing
LOC_00017407	552	0.547704603750429	0.543737841279252	-0.00396676247117648	0.222565296080469	0.761449453649095	-0.418743701399415	0.675403453591894	0.907784874245932	Losing
LOC_00017408	182	0.355843394141506	0.335706904024074	-0.0201364901174321	0.216271329935377	0.844232221573314	-1.2560893008799	0.20908359478135	0.644974785768159	Losing
LOC_00017409	279	0.369464873112743	0.354033076662438	-0.0154317964503046	0.217278096562749	0.874530865174417	-1.18632215151479	0.235495101950025	0.671927578384922	Losing
LOC_00017410	206	0.261698092076834	0.225965670036125	-0.0357324220407091	0.179481005931946	0.875984908602233	-2.85744296191179	0.00427069382183928	0.144133960601424	Losing
LOC_00017411	2080	0.107983476365972	0.108849025568123	0.000865549202151231	0.146953956589761	0.156431499746425	0.268622350131609	0.788220311338273	0.945039245440668	Gaining
LOC_00017412	658	0.0175364226202281	0.0191434907585542	0.00160706813832612	0.088481300208958	0.00290321735572574	0.465903252000154	0.641284753303423	0.897367980650441	Gaining
LOC_00017413	119	0.205292868275264	0.190099617501814	-0.01519325077345	0.163095298128415	0.530278804343848	-1.01620831915422	0.309530195665343	0.719961176149251	Losing
LOC_00017414	121	0.303348050289869	0.318116096669745	0.0147680463798766	0.242229980677567	0.734422516325637	0.670637506241964	0.502451483166468	0.835059369079394	Gaining
LOC_00017416	752	0.126942285497501	0.121416501333449	-0.00552578416405166	0.129476259474505	0.169329579405496	-1.17034173767009	0.241863471839898	0.677642823953834	Losing
LOC_00017417	2300	0.148024346202547	0.137929083146163	-0.010095263056384	0.133184832857052	0.177461103869454	-3.63518726294495	0.000277778785704646	0.0332797318897999	Losing
LOC_00017418	337	0.34047176683904	0.3521825102999	0.0117107434608598	0.238374761713735	0.886305908769736	0.901860042825584	0.367131219413138	0.7549123804055	Gaining
LOC_00017419	574	0.0419685214438397	0.0365259463984579	-0.00544257504538176	0.10919388501717	0.051087651581554	-1.19415871972627	0.232415887312512	0.670137548926349	Losing
LOC_00017421	604	0.315265080765696	0.288608677212436	-0.02665640355326	0.250723951788507	0.890115571300388	-2.61290848743918	0.00897753370861245	0.199425867723129	Losing
LOC_00017420	9	0.170791907456215	0.165207887445687	-0.00558402001052868	0.350597063235253	0.957374338624339	-0.0477815184103389	0.961890365902758	0.992021432838052	Losing
LOC_00017422	36	0.284184246632943	0.295440102612092	0.0112558559791487	0.175940244819871	0.941574202529744	0.383852687848849	0.701087634578281	0.91576734805901	Gaining
LOC_00017424	360	0.330251415520126	0.328633697469436	-0.00161771805069027	0.211689430879765	0.881883554942205	-0.144995627723746	0.884714323881448	0.970377991359196	Losing
LOC_00017423	10	0.251436036472513	0.2900843197132	0.0386482832406872	0.186033397808265	0.946242817285017	0.65696054652427	0.511206285242047	0.839111899024155	Gaining
LOC_00017425	1439	0.695745705502453	0.692996604187304	-0.00274910131514824	0.195626060853695	0.7384663587216	-0.533082508316965	0.593976466764629	0.875458903294844	Losing
LOC_00017426	316	0.0231228212723324	0.021104860972273	-0.00201796030005942	0.0996183408204079	0.00410408834381681	-0.360094804343062	0.718776238075334	0.922155458396693	Losing
LOC_00017427	1121	0.148170223064152	0.144024647327058	-0.00414557573709395	0.169529603656164	0.288853117166672	-0.818732656831271	0.412938960278867	0.782354169391337	Losing
LOC_00017428	192	0.245575260951725	0.256280492885755	0.0107052319340295	0.169388488903764	0.884185557294239	0.875715025810633	0.381184974726213	0.763675950515389	Gaining
LOC_00017429	198	0.12144812188452	0.123558578666074	0.00211045678155455	0.143638369603343	0.225266283336994	0.206746702346293	0.83620768208346	0.956406508357568	Gaining
LOC_00017430	1034	0.177242551259465	0.177753212619839	0.000510661360374007	0.155969429550173	0.211135835528147	0.105281916850312	0.916152111486529	0.978867843771876	Gaining
LOC_00017431	208	0.349735147013859	0.360869357054632	0.0111342100407732	0.215944268759587	0.867987097590627	0.743617146116295	0.457108127154575	0.809102870570186	Gaining
LOC_00017432	375	0.314782588904694	0.318840314819312	0.00405772591461775	0.227622452953107	0.872295753309921	0.345209901020317	0.729936575842398	0.92609876151366	Gaining
LOC_00017433	433	0.318137024405568	0.303194480789353	-0.0149425436162148	0.220856892076613	0.878745639066633	-1.40785369149524	0.15917439790663	0.585706949818196	Losing
LOC_00017434	4691	0.0478097100088606	0.0457628912419592	-0.00204681876690146	0.114544605539209	0.0550454969836568	-1.22387613345197	0.220998958225267	0.658397351381578	Losing
LOC_00017435	486	0.35544612268179	0.353343844294288	-0.00210227838750291	0.217058960770427	0.822810253582331	-0.213516106202064	0.830924427823054	0.955147176127467	Losing
LOC_00017436	672	0.0850111115770944	0.0753181812062537	-0.00969293037084068	0.125939200867274	0.119323305212383	-1.99516490206551	0.0460248976457196	0.382733158549007	Losing
LOC_00017437	3556	0.0235121749420462	0.0216311014222906	-0.00188107351975558	0.104633756676394	0.00588146492809566	-1.0720494734561	0.283697811392422	0.716054691913406	Losing
LOC_00017438	333	0.524196934164319	0.508649042772662	-0.0155478913916573	0.220113772242473	0.755698494590477	-1.2889806514897	0.197404813220747	0.63324441771184	Losing
LOC_00017439	656	0.212370934083061	0.217264669407462	0.00489373532440108	0.214851142892023	0.942377135821734	0.583384288218599	0.55963463233783	0.861013719877648	Gaining
LOC_00017440	162	0.374329533415298	0.359696233751017	-0.0146332996642807	0.228121604017614	0.784221149862409	-0.816457075293393	0.414238764344155	0.783029975986939	Losing
XLOC_014796U_lncRNA	123	0.0303599400245432	0.0366311679143961	0.00627122788985282	0.120147802545855	0.00505668270270353	0.578881014705876	0.562669461361419	0.862042649088478	Gaining
LOC_00017441	358	0.30085816884329	0.299225084986359	-0.00163308385693064	0.216601176367235	0.891983145744302	-0.142655719386841	0.886562089745211	0.970764376062592	Losing
LOC_00017442	477	0.244892866969199	0.249978745435758	0.00508587846655874	0.209697272402477	0.913563406219224	0.529702943140939	0.596317907049639	0.875700015796863	Gaining
LOC_00017443	240	0.0142020343249615	0.0133778450664842	-0.000824189258477344	0.0761533632888861	0.0022799241152682	-0.167665412759079	0.866846507556032	0.96542382968504	Losing
LOC_00017444	276	0.0329367450728757	0.0164086454158491	-0.0165280996570263	0.112850012115292	0.00622186109487436	-2.43318905237651	0.0149664842246141	0.249956040744976	Losing
LOC_00017445	192	0.0196598838907815	0.010581656654992	-0.00907822723578947	0.079457376166201	0.00321835278745592	-1.58313315377071	0.113391118429763	0.531632606253965	Losing
LOC_00017446	131	0.54923156257906	0.531763412983425	-0.0174681495956353	0.19851343623586	0.730826812814616	-1.00714648962981	0.313864383215715	0.719961176149251	Losing
LOC_00017447	557	0.410260318048629	0.399781647196203	-0.010478670852426	0.241699361029326	0.855221218618567	-1.0231947289151	0.30621578467252	0.719961176149251	Losing
LOC_00017448	1425	0.314872556981969	0.316378174907283	0.0015056179253144	0.219363316407601	0.924796431627732	0.259094506890526	0.7955623229934	0.946868759997996	Gaining
LOC_00017449	216	0.194715101898984	0.198463955091743	0.0037488531927596	0.200218171324732	0.894005889208662	0.275183137937199	0.783175541033896	0.943605382266508	Gaining
LOC_00017450	667	0.399694590098367	0.403443518163471	0.00374892806510377	0.219516164634662	0.895113374867362	0.441065935981394	0.659165263280947	0.902824246133935	Gaining
LOC_00017451	185	0.341359394612138	0.323753038879283	-0.017606355732855	0.192242465635479	0.363919530980014	-1.24567861463454	0.212882407828152	0.648942396412356	Losing
LOC_00017452	170	0.0241007504632921	0.0163127349064085	-0.00778801555688357	0.106429912393237	0.00446458329307339	-0.954086094942935	0.340040064039816	0.7363615545117	Losing
LOC_00017453	939	0.495750934278977	0.493022602971601	-0.00272833130737479	0.214588645238513	0.844387741341695	-0.38960378260459	0.696829554638282	0.914617613657428	Losing
LOC_00017454	380	0.347282683031576	0.340836073479791	-0.00644660955178525	0.223221457181529	0.832468367110186	-0.562972559321964	0.573453569637785	0.865743215994885	Losing
LOC_00017455	890	0.11161347040822	0.104298879499903	-0.00731459090831653	0.149373814865049	0.205103637872337	-1.46086664274004	0.144052042491489	0.569911660693518	Losing
XLOC_015280U_lncRNA	6	0.369967906299635	0.284832427823691	-0.0851354784759439	0.296401572552377	0.92359805764411	-0.703567391623443	0.481702224398483	0.823503165211223	Losing
LOC_00017456	576	0.230275820093434	0.222183046885142	-0.00809277320829247	0.193342790350692	0.915594215059117	-1.00457098320927	0.315103475316596	0.719961176149251	Losing
LOC_00017457	363	0.361991970500156	0.373701051463714	0.0117090809635591	0.244512748186087	0.886971619867584	0.912377600685503	0.36156997671425	0.752199444390037	Gaining
LOC_00017458	19	0.471463413595067	0.387229255574255	-0.0842341580208122	0.166797744775192	0.890769946518829	-2.20127785841362	0.0277163593583479	0.318187337238452	Losing
LOC_00017459	394	0.407189213218249	0.40065692373563	-0.00653228948261879	0.212989186201609	0.868017312954874	-0.608773836410725	0.54267435796424	0.85413698212335	Losing
LOC_00017460	163	0.429421673610817	0.38593778083465	-0.0434838927761676	0.198443688757555	0.830428292748035	-2.79759554094268	0.00514845380575055	0.156886110272801	Losing
LOC_00017461	982	0.163395738525345	0.157240853344098	-0.00615488518124641	0.162985465134142	0.333591193248728	-1.1833870796559	0.236655775518067	0.67209675436211	Losing
LOC_00017462	20	0.15573211734717	0.100210748183664	-0.0555213691635062	0.152554291810954	0.0280529014388575	-1.62761144481346	0.103607300825821	0.513912078439707	Losing
LOC_00017463	334	0.327775097743331	0.338282719571129	0.0105076218277983	0.19526611597178	0.886391037605258	0.983446591828812	0.325387688847835	0.72674214743697	Gaining
LOC_00017464	8	0.187710122952129	0.241346967950723	0.0536368449985943	0.138891322101485	0.956349206349206	1.09227779665732	0.274711016565966	0.707887018116909	Gaining
LOC_00017465	788	0.5534161645205	0.530694345042417	-0.0227218194780826	0.20524701472539	0.815158890319832	-3.10763042508969	0.00188593748008625	0.0960549163155667	Losing
LOC_00017466	775	0.0167921746185285	0.0172447282058037	0.000452553587275303	0.0908297574035103	0.0028537774123845	0.138705189110465	0.88968311742436	0.971424122358147	Gaining
LOC_00017467	146	0.38632775378074	0.357515572903566	-0.0288121808771734	0.204137615789222	0.898619296447017	-1.70541281572462	0.0881174598261376	0.485891433364747	Losing
LOC_00017468	796	0.296121890871491	0.304394147694308	0.00827225682281651	0.227189283433529	0.929845961202158	1.02728915019097	0.304284329781456	0.719961176149251	Gaining
LOC_00017469	1657	0.0565740890230481	0.0562106023719984	-0.000363486651049607	0.100435316348684	0.0556582524817227	-0.147320528612214	0.882879029775179	0.970268979423887	Losing
LOC_00017470	203	0.425052822083951	0.407942215970607	-0.0171106061133439	0.222562685620871	0.799688585930248	-1.09537054824941	0.273354331540377	0.707104014829816	Losing
LOC_00017471	242	0.398653816803532	0.380822681780049	-0.0178311350234823	0.209215626504981	0.825676140534701	-1.3258443809562	0.184891249061933	0.617575696340342	Losing
LOC_00017472	411	0.409022979371402	0.405253400282434	-0.00376957908896877	0.222635444569445	0.846803657404367	-0.343257048121827	0.731405090558873	0.926267619103554	Losing
LOC_00017473	5	0.548904575565503	0.577654808562579	0.0287502329970761	0.210261059800579	0.819853988603989	0.305750743439574	0.759794434506768	0.936966635894589	Gaining
XLOC_015294U_lncRNA	863	0.18245361631819	0.177257723482351	-0.00519589283583953	0.167065384993865	0.382195044389083	-0.913648419489341	0.360901615373201	0.751649386914047	Losing
XLOC_014817U_lncRNA	439	0.0171437301364361	0.0190344736472688	0.00189074351083281	0.0929188429119245	0.00310683727906303	0.426344913126706	0.669856535380328	0.907069703490895	Gaining
LOC_00017474	356	0.0420826939129643	0.0370276757357863	-0.00505501817717788	0.108327078670923	0.0405791618211282	-0.880462146506673	0.37860900278758	0.761560781791831	Losing
LOC_00017475	196	0.610770832470417	0.609548363889095	-0.00122246858132194	0.180443895465147	0.777667353486708	-0.0948469888348919	0.92443636338224	0.980409277242538	Losing
LOC_00017476	309	0.551210474442316	0.528563521693221	-0.0226469527490949	0.199635279634788	0.781374495608793	-1.99412198346612	0.0461387253521123	0.382864548345509	Losing
LOC_00017477	1982	0.218481209191774	0.213121529801569	-0.00535967939020494	0.178586325969787	0.385454962926725	-1.33611067504548	0.181513101312964	0.614035224564941	Losing
LOC_00017478	1327	0.152959358813451	0.150886656474059	-0.00207270233939224	0.135945249455667	0.191584979914849	-0.555403181327276	0.578618917066635	0.868555303538458	Losing
LOC_00017479	382	0.406169725966479	0.410115236414327	0.00394551044784709	0.224694715391574	0.896617540878905	0.343195844655738	0.731451130544599	0.926267619103554	Gaining
LOC_00017480	264	0.337291276834144	0.328939647795781	-0.00835162903836308	0.208509796535922	0.841554369413668	-0.650798726737479	0.515176422254289	0.840867133477116	Losing
LOC_00017481	194	0.26975184993534	0.251065196816067	-0.0186866531192738	0.21952601412541	0.868762035912762	-1.18562240235278	0.235771451200392	0.671934016516221	Losing
LOC_00017482	310	0.25337956483252	0.264020270552934	0.0106407057204132	0.190916039193554	0.91460382082113	0.981315963234423	0.326436953098022	0.726752545477998	Gaining
LOC_00017483	394	0.021544663234519	0.0196014584089946	-0.00194320482552443	0.102121019735906	0.00400819469897647	-0.377703968860945	0.705650519119109	0.917502157823618	Losing
LOC_00017484	23	0.0156254079293763	0.012110438879643	-0.00351496904973336	0.0696498833986088	0.00238891543239369	-0.242027675419145	0.808758718735604	0.950125814354262	Losing
LOC_00017485	760	0.321733639243212	0.325701490032379	0.00396785078916702	0.228667940052396	0.91147209902515	0.478362193723928	0.632392437212761	0.893862989734609	Gaining
LOC_00017486	215	0.310665044690522	0.3122216175226	0.00155657283207851	0.188562501729512	0.837105510326469	0.121041234552765	0.903658374831507	0.97591769380173	Gaining
LOC_00017487	54	0.46791289424516	0.477713172814995	0.00980027856983475	0.191189985212881	0.868784093339793	0.376677917619463	0.706412975326077	0.917755097807423	Gaining
LOC_00017489	596	0.335964124256439	0.338155648817471	0.00219152456103144	0.224265296144741	0.767516198248164	0.238565367868702	0.811442622213499	0.951065968107701	Gaining
LOC_00017490	41	0.0221896011407019	0.0218292531510584	-0.000360347989643537	0.105290890276999	0.00398686679174484	-0.0219140795592719	0.982516493608279	0.996426493475657	Losing
LOC_00017491	300	0.261778410868379	0.248954632828223	-0.0128237780401558	0.213316054997225	0.90600729293699	-1.04124535355882	0.297761691528074	0.719961176149251	Losing
LOC_00017492	1002	0.229161058010628	0.236019146219246	0.00685808820861821	0.223975249342131	0.945464866250458	0.969252430512556	0.332419257206741	0.730906682493147	Gaining
LOC_00017493	379	0.392582619405174	0.389789918770634	-0.00279270063453967	0.215877657057894	0.838862933214725	-0.251846716311915	0.80115954642717	0.94872288652562	Losing
LOC_00017494	253	0.0174966280663723	0.0252089937667766	0.00771236570040425	0.0888042471968878	0.00336186860451532	1.38138309851564	0.167161199819414	0.595906140578524	Gaining
LOC_00017495	142	0.384447410567308	0.339351553785151	-0.0450958567821575	0.174689820739383	0.799375463109206	-3.076190421784	0.002096638987358	0.100600627540591	Losing
LOC_00017496	108	0.31873407177776	0.335342372327138	0.0166083005493772	0.22693769084088	0.871229005816123	0.760554677514507	0.446923099160442	0.802855856366222	Gaining
LOC_00017497	296	0.440820711494069	0.468733666935694	0.0279129554416259	0.226901344607109	0.819150248532177	2.11648214151491	0.03430382248666	0.346518111782691	Gaining
XLOC_015306U_lncRNA	286	0.139887743872656	0.131766765836681	-0.00812097803597574	0.170455265471404	0.294287554823303	-0.80571403913332	0.420407752665348	0.786693074369674	Losing
XLOC_015307U_lncRNA	78	0.00847905497499214	0.0286272332225451	0.020148178247553	0.0812247121608104	0.00126287588806329	2.19076051414303	0.0284691274041646	0.32110747065958	Gaining
XLOC_015308U_lncRNA	63	0.0272603050586366	0.0229408707151316	-0.00431943434350495	0.104559048771044	0.00460231230539354	-0.327895554092411	0.742990635391253	0.930948411691925	Losing
LOC_00017500	556	0.342665852353949	0.333451438385411	-0.00921441396853835	0.234822028809913	0.89004388674657	-0.925265308888191	0.354827919243495	0.746780938020649	Losing
LOC_00017501	363	0.337101807870369	0.292464830569464	-0.0446369773009055	0.226706440823776	0.878408353282471	-3.75132102690108	0.000175905297548982	0.0243432956485692	Losing
LOC_00017502	147	0.3678210501007	0.345195453283887	-0.0226255968168131	0.246599837714405	0.91535813518661	-1.11241266503071	0.265960761635856	0.70189610068132	Losing
LOC_00017503	444	0.317876177244426	0.31331781142701	-0.00455836581741608	0.234730136495885	0.880772563924165	-0.40919640441633	0.682395532850643	0.909771513434119	Losing
LOC_00017504	821	0.336923135627092	0.322191346146402	-0.01473178948069	0.235418974539668	0.901094715670882	-1.79302200302586	0.0729694058902901	0.45126650485207	Losing
LOC_00017505	464	0.218100705188279	0.226590321684799	0.00848961649651967	0.196944904219713	0.917929026217461	0.928543628265151	0.353125647730364	0.745382534126353	Gaining
XLOC_014841U_lncRNA	56	0.261006787372419	0.280637138092028	0.0196303507196093	0.257661919905331	0.947200636300913	0.570127295503937	0.568591363224388	0.863968022767985	Gaining
LOC_00017506	162	0.0180833235522491	0.0101782281167295	-0.00790509543551967	0.0856844134691551	0.00312949360220315	-1.17425602297097	0.240292492336056	0.67700784084339	Losing
LOC_00017507	210	0.028611905512596	0.0116922173257693	-0.0169196881868266	0.0945628707435169	0.00474306940353077	-2.59287365131273	0.00951777296770767	0.204804230432617	Losing
LOC_00017508	258	0.0185174797623525	0.017629268924015	-0.000888210838337534	0.0917440629214392	0.00304674366249921	-0.155506287096898	0.876422197849248	0.968996595334115	Losing
LOC_00017509	253	0.0194643801055181	0.0192453782562474	-0.000219001849270802	0.0872974134562955	0.00310580288909744	-0.0399031027534996	0.968170377435373	0.993922809122761	Losing
LOC_00017510	344	0.0134599251032857	0.0166926634319141	0.00323273832862838	0.0814923259928381	0.00209629125203448	0.735754725128369	0.461879978784549	0.811469508116812	Gaining
LOC_00017511	13	0.00000000346619761090596	0.00000000346619761090596	0	0	0				Losing
LOC_00017512	778	0.362651647313805	0.346813801778436	-0.0158378455353695	0.247337786672488	0.895299778908098	-1.78605747947293	0.0740899518771465	0.453779528681698	Losing
LOC_00017513	245	0.0222113414009939	0.0228597718337456	0.000648430432751637	0.100064369244541	0.00373537478477013	0.101430127035349	0.919209021876511	0.979440008560977	Gaining
LOC_00017514	475	0.0208286236229031	0.0196380916924484	-0.00119053193045472	0.0928874263414455	0.00337126128969772	-0.279338581027895	0.779985000802292	0.943234910268991	Losing
LOC_00017515	1084	0.0200637886586647	0.0172892232236253	-0.00277456543503941	0.0911661120183653	0.00329921791802307	-1.00201951314287	0.316334168606999	0.719961176149251	Losing
LOC_00017516	185	0.376737791914082	0.345438384461285	-0.0312994074527971	0.210896597211215	0.863763074861047	-2.01860993984533	0.0435277770940828	0.375740865818671	Losing
LOC_00017517	685	0.393616532879404	0.375882137928887	-0.0177343949505169	0.237790694715802	0.883400769251239	-1.95194153824736	0.0509451458941972	0.396081143572227	Losing
LOC_00017518	333	0.447073494142128	0.42838796178909	-0.0186855323530381	0.231359620128056	0.852003045951941	-1.47380501393665	0.140534097953173	0.566108835001281	Losing
LOC_00017519	249	0.372774488605569	0.368400869580309	-0.0043736190252593	0.214415566965742	0.851914215094906	-0.321872824367699	0.747549041507347	0.932927091705996	Losing
LOC_00017520	52	0.672693563422467	0.630447797487686	-0.0422457659347813	0.215909608007859	0.77285055971927	-1.41095411783212	0.158258143311585	0.584571101779081	Losing
XLOC_015318U_lncRNA	61	0.636748196892718	0.593943845244511	-0.0428043516482072	0.202638619563233	0.79838852531912	-1.64979742908031	0.09898437479155	0.508028711594587	Losing
LOC_00017521	32	0.473261103545289	0.502242172974159	0.0289810694288701	0.317299491635159	0.846196296122185	0.51667805992593	0.605380914240813	0.88053715650261	Gaining
LOC_00017522	704	0.305669978785405	0.288344070023856	-0.0173259087615494	0.218077414672894	0.907013390433616	-2.10800512653484	0.0350305459951857	0.348358698029104	Losing
LOC_00017523	1206	0.342390131479988	0.343740893525005	0.0013507620450167	0.208350833062656	0.532602470505214	0.225142384569548	0.821868509160747	0.951900362542175	Gaining
LOC_00017524	63	0.326355979799287	0.281340049118287	-0.0450159306809999	0.273041594807581	0.536574800396722	-1.30860235088337	0.190669084186419	0.625346081267238	Losing
LOC_00017525	2360	0.100667318908378	0.100094119086672	-0.000573199821705982	0.112673539740643	0.109672750854157	-0.247138331234313	0.804801169566578	0.949549637004087	Losing
LOC_00017526	206	0.371083102080538	0.333751857831163	-0.0373312442493758	0.220970459739895	0.856649313493995	-2.42477729146717	0.0153177803685355	0.253158232632484	Losing
LOC_00017527	475	0.0204149943907633	0.019215764224225	-0.00119923016653832	0.0956531446309168	0.00340108361002859	-0.27324366209579	0.784665919005138	0.944401486895843	Losing
LOC_00017528	455	0.436481944205243	0.448352641352627	0.0118706971473832	0.212218312062464	0.836571709269945	1.19316104968735	0.232806305837265	0.670282757394274	Gaining
LOC_00017529	594	0.264466576638978	0.270293644406422	0.00582706776744481	0.203663476296233	0.897712046864508	0.697316816790685	0.485604546084892	0.826185653783491	Gaining
LOC_00017530	1191	0.186872331457338	0.182936654496288	-0.00393567696105043	0.18821368031474	0.422557382800291	-0.721645882964754	0.470512221930313	0.816854770360646	Losing
LOC_00017532	323	0.3713905507904	0.361200730506204	-0.0101898202841957	0.252821109249468	0.824733866635714	-0.724359988589645	0.468844757183103	0.815972832489764	Losing
LOC_00017533	601	0.0210260862398282	0.0142463458053503	-0.00677974043447779	0.0901443035153954	0.0036572547164432	-1.84379237850252	0.0652134038733367	0.434251202792821	Losing
LOC_00017534	346	0.537624400005028	0.52447033665335	-0.0131540633516781	0.211360198905196	0.829564126278555	-1.15764331862826	0.247009623730518	0.683397121037271	Losing
LOC_00017536	354	0.0169027761216423	0.0215511109053074	0.00464833478366507	0.0960300537304045	0.00297794697188863	0.910734646629582	0.362435204232451	0.752669757899484	Gaining
LOC_00017537	191	0.0335165574939909	0.0227605151220443	-0.0107560423719466	0.109106223373513	0.00561456764462276	-1.3624471499164	0.173056812320548	0.602252417482165	Losing
LOC_00017538	187	0.0241307240424238	0.0175626195854721	-0.0065681044569516	0.0828679839074551	0.00382932759148406	-1.08386222711546	0.278425889676925	0.712399450265391	Losing
LOC_00017539	348	0.601120432058655	0.596514258343144	-0.00460617371551208	0.204504424178562	0.773954178065158	-0.420172115117102	0.674359723786236	0.907497148226668	Losing
LOC_00017540	30	0.581199029066964	0.579251986470856	-0.0019470425961074	0.192359008636184	0.788738467071675	-0.0554400419232999	0.955787896032621	0.989547730931693	Losing
LOC_00017541	20	0.506455947511384	0.399764404171994	-0.10669154333939	0.25848817836042	0.866753874780191	-1.84588359161706	0.064909109640686	0.43331610107677	Losing
LOC_00017542	95	0.353308402325501	0.332905759045791	-0.0204026432797102	0.184407502095336	0.801867556739683	-1.07837460991704	0.280866613092767	0.713837292736058	Losing
LOC_00017543	362	0.274633508593598	0.262357534776712	-0.0122759738168867	0.222640953386547	0.926358327489959	-1.04907173410736	0.294145104247591	0.719961176149251	Losing
LOC_00017544	353	0.237669674630398	0.242949019061754	0.00527934443135648	0.189379046373714	0.892729956751161	0.523763734198115	0.600442880280359	0.877922228161962	Gaining
LOC_00017545	2065	0.0817186791143201	0.0806673448086861	-0.00105133430563389	0.124751849921615	0.123962729891513	-0.382960401243198	0.701749125141427	0.91622380015585	Losing
LOC_00017546	538	0.306600356743238	0.315440748495301	0.00884039175206293	0.226481723334768	0.884390226406912	0.905377062510686	0.365265663176126	0.754308813186136	Gaining
