baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_id
466.364317890476	-0.163063432164356	0.133442350567032	0.0874586240650428	0.281160547319884	LOC_00000313
351.207060653304	-0.041934735965313	0.125346822918072	0.614919300575739	0.801521555044254	LOC_00000314
2177.3417928531	0.0351382785137894	0.0881699760555597	0.639332522664191	0.817507924763644	LOC_00000315
2625.92557755176	0.134490246862504	0.109279703626144	0.118840241068829	0.334819627907629	LOC_00000316
4437.96809081385	0.285095704512171	0.117284978413716	0.00316865196659952	0.0361568769652277	LOC_00000317
422.017014093818	0.0049986477155899	0.103479547542136	0.951641919021968	0.978544538970294	LOC_00000318
959.816221031183	-0.0222219313454388	0.102213468826898	0.779757617041597	0.893372450901299	LOC_00000319
9937.14315617851	0.0559699095902758	0.105909694507658	0.498316808145404	0.721997081620607	LOC_00000320
73.531812563392	-0.0485471120168881	0.145452619239578	0.53070122320899	0.74492395575651	LOC_00000321
2453.32680089796	0.124103201851611	0.0884823001673459	0.100563449576651	0.303723542361148	LOC_00000323
281.680053750561	0.115932071252019	0.145773719568993	0.210861712278915	0.461275788056552	LOC_00000324
410.523769459018	-0.0617466908209536	0.106560640789917	0.453224259314533	0.686277459438948	LOC_00000325
514.161067045854	-0.134004085546607	0.113463951636935	0.125964215493359	0.346419273034374	LOC_00000326
3492.28013853915	0.0430104431831136	0.120112566596472	0.613987760664203	0.801150583075189	LOC_00000327
4169.76988020091	0.131221790699602	0.100075311169388	0.108953495773726	0.318909138347711	LOC_00000328
1621.19505219047	0.0307897500765978	0.0865954046719311	0.662552153058306	0.830604279744581	LOC_00000329
1732.913123408	-0.0866446104771862	0.103845982526668	0.291145988558821	0.546994093235277	LOC_00000330
2650.48507072315	-0.0772795414712708	0.0866239766683752	0.295031360567401	0.550321556771882	LOC_00000331
1949.68958857916	-0.0555539838721847	0.0827358052148005	0.437417177161498	0.673027898427633	LOC_00000333
1600.80342774977	-0.159486415553909	0.188490019111136	0.105977233483684	0.313814243197582	LOC_00000334
630.22832543891	-0.0565578972035078	0.115609115190703	0.502137375502305	0.725493510875352	LOC_00000335
78.4091942003793	-0.143570791698285	0.226544096170456	0.0731745587273967	0.253564747096695	LOC_00000336
393.513694654863	-0.114033081245225	0.115086971425539	0.190634167001408	0.438205506902668	LOC_00000337
140.072201512541	-0.39907312235173	0.308145351056598	0.0115493313523282	0.0835280135910389	LOC_00000338
578.497007770436	-0.213663276378818	0.132859541604779	0.0306224601724882	0.151658620922069	LOC_00000339
1230.56814161344	0.0280684612920579	0.112301220897041	0.727003773374439	0.866830340296616	LOC_00000340
4963.11716182159	0.0897674776847805	0.085186412835979	0.226108739137916	0.477643470033778	LOC_00000341
1381.07083112695	-0.0995483869283437	0.106236065067971	0.232551934174877	0.484538486719337	LOC_00000342
33.506592048673	0.00828192475004168	0.152930342360095	0.890183016321322	0.949823042045256	LOC_00000343
7389.8079627907	0.0163277217041682	0.110415043762481	0.854607609279751	0.931859373388466	LOC_00000344
1486.42119361718	-0.21680390699627	0.115968823288849	0.0184674832810181	0.112038622175979	LOC_00000345
2028.76809434143	-0.0132495386425378	0.103071761700355	0.868698821291035	0.938235410449099	LOC_00000346
111.352552801948	0.676221960458064	0.234960437587248	0.000242040233083894	0.00597498473980481	LOC_00000347
4283.27413396839	-0.10364939415231	0.088283373198194	0.16727954058257	0.407832592542872	LOC_00000348
912.047791251644	-0.0322843142112746	0.134810514123343	0.686551880347324	0.844849737193537	LOC_00000349
329.163990224697	-0.122480314676038	0.184237485785858	0.15623893928573	0.392996539733208	LOC_00000350
75.8285222508398	-0.0338243755822932	0.147138380548654	0.641086914844095	0.818727028877284	LOC_00000351
508.14005042588	-0.0590318450667632	0.105768609586479	0.472084704942499	0.700798514136302	LOC_00000352
532.620298663592	-0.096712874103152	0.140463145552385	0.277902405481317	0.533668835419201	LOC_00000353
2996.45667874708	-0.0269972856072254	0.0901052420155734	0.677016005230848	0.838914726325492	LOC_00000354
349.597415635039	-0.243595067042091	0.167029898532419	0.0288182105882025	0.145508591992469	LOC_00000355
527.502091909625	-0.0686052509622014	0.130117352688758	0.424313519541031	0.662551888679519	LOC_00000356
1130.88570512158	0.140923947215533	0.113485888631664	0.110210165678734	0.320823989588058	LOC_00000357
755.646785246292	-0.0553960419422983	0.117942899017943	0.511971236436437	0.731247727898479	LOC_00000359
137.231413683814	-0.0753242940062384	0.14280978609446	0.375509150002059	0.621252489341711	LOC_00000362
809.049822691719	0.108455218631878	0.0964087762060204	0.170847960224548	0.412800137697223	LOC_00000363
2851.73486932161	-0.119604923603985	0.0984522114831952	0.137200019233619	0.364073389418264	LOC_00000364
293.094968774577	0.021983128895988	0.124714241708753	0.791431265007766	0.899539561957452	LOC_00000365
1774.69172209237	-0.40798641637172	0.183699531537049	0.0024365797918825	0.030901544147847	LOC_00000366
118.51704861684	-0.0180580476926795	0.132641450690144	0.823136942851504	0.915216789404396	LOC_00000367
842.861278474763	-0.263036640953674	0.114125464550583	0.00488140484307816	0.0484560749145332	LOC_00000368
179.327391374254	-0.193896743196977	0.194096152381898	0.070014346001069	0.245870856012971	LOC_00000369
1008.16233506027	-0.153165360466502	0.127591484975989	0.0991042192151918	0.301283659917339	LOC_00000370
689.872277454947	0.047635547995208	0.0850488169997453	0.502039585460539	0.725412020970063	LOC_00000371
1365.8671987464	0.175115109759413	0.131518368953094	0.0686930021846909	0.243524612347429	LOC_00000372
592.088566703284	0.214771142646828	0.112069178163226	0.0176518055170337	0.109352848887164	LOC_00000374
31752.5184195432	-0.135634174543418	0.101906323046208	0.115777954159769	0.329904113568244	LOC_00000375
44.2345193497896	0.0690839885690289	0.157943798212704	0.363894402473658	0.611726298917025	LOC_00000376
32.9810381050957	-0.00709781959395202	0.152600705940302	0.903852218805225	0.956605849456127	LOC_00000377
7242.88260258422	-0.0354226962583898	0.105520778707013	0.6632796366265	0.830832420804953	LOC_00000378
11516.7399692124	-0.0794569602974353	0.101098867717667	0.321507203015623	0.572843015884398	LOC_00000379
981.782525237	0.0389367549475937	0.109078052488876	0.63859981542516	0.817200491258593	LOC_00000380
3890.06869801641	-0.15890337437304	0.111482709793931	0.0692114308174734	0.244176479053514	LOC_00000381
494.209337152782	-0.000517209884081708	0.121889219129278	0.993861554871085	0.997170552678102	LOC_00000382
