gene_id	module	kTotal	kWithin	kME	kWithin_rank	is_hub	n_dmp	mean_diff	has_dmp
LOC_00006098	turquoise	1906.23131855068	1567.00164236323	0.988356808592674	0.98856526429342	TRUE			FALSE
LOC_00006099	turquoise	1884.08599274636	1548.85229230811	0.988695102988668	0.971305285868393	TRUE			FALSE
LOC_00006101	turquoise	1755.33425009039	1456.93348016669	0.977883915828923	0.913484358144552	TRUE			FALSE
LOC_00006110	turquoise	1834.55512325308	1533.49027726879	0.989328467283852	0.958360302049622	TRUE			FALSE
LOC_00006112	turquoise	1776.4437402566	1436.48791053802	0.973257996831544	0.904638619201726	TRUE			FALSE
LOC_00006114	turquoise	1859.44424443253	1552.38105508067	0.990951323813464	0.975188781014024	TRUE			FALSE
LOC_00006115	turquoise	1870.63208135448	1557.91208084921	0.991044781750421	0.98101402373247	TRUE			FALSE
LOC_00006144	black	618.409021888621	201.648734246796	0.955973466686553	0.955451348182884	TRUE			FALSE
LOC_00006160	turquoise	1780.75860579566	1482.9063807145	0.981264565012952	0.926429341963322	TRUE			FALSE
LOC_00006176	turquoise	1741.2786614897	1439.43779081507	0.976902936750059	0.907659115426106	TRUE			FALSE
LOC_00006195	yellow	504.609019041452	287.813349395343	0.883946670701553	0.934972677595628	TRUE			FALSE
LOC_00006237	salmon	238.875289965764	20.6815350361012	-0.954565905120103	0.916129032258065	TRUE			FALSE
LOC_00006288	black	754.192967988212	195.678874951627	0.941584425064888	0.941383352872216	TRUE			FALSE
LOC_00006309	blue	578.754004850763	358.181455210822	0.920210351154867	0.960917587085811	TRUE			FALSE
LOC_00006356	black	1059.09936805213	188.422540682534	0.932051954970607	0.915592028135991	TRUE			FALSE
LOC_00006419	yellow	434.349342442971	300.8437749513	0.923722679387365	0.956284153005464	TRUE			FALSE
LOC_00006454	black	904.828281740399	217.254643191299	0.95985245092081	0.987104337631887	TRUE			FALSE
LOC_00006515	blue	640.654852514776	334.539516253111	0.905014222841517	0.933729821580289	TRUE			FALSE
LOC_00006530	turquoise	1885.37143177037	1551.58942844748	0.987965190402098	0.974325782092772	TRUE			FALSE
LOC_00006541	black	700.880237997084	200.038997097151	0.963420524063276	0.950762016412661	TRUE			FALSE
LOC_00006565	turquoise	1792.48239940745	1464.94863781719	0.975516968942229	0.916936353829558	TRUE	7	-0.196809374608949	TRUE
LOC_00006624	yellow	408.009026692278	328.889434404148	0.949250835292291	0.986885245901639	TRUE			FALSE
LOC_00006628	turquoise	1794.94359732854	1430.68155469003	0.968939013349246	0.901833872707659	TRUE			FALSE
LOC_00006654	yellow	413.463383070022	350.953254707406	0.937980305786311	0.997267759562842	TRUE	4	-0.0231506015599035	TRUE
LOC_00006661	black	877.115065472225	219.106958376675	0.964930265218879	0.989449003516999	TRUE	2	-0.196220326181253	TRUE
LOC_00006673	salmon	369.328955424688	20.6765044133805	0.882485357829496	0.909677419354839	TRUE			FALSE
LOC_00006705	blue	771.085170680932	322.498165034374	0.877146885069039	0.913338997451147	TRUE			FALSE
LOC_00006726	salmon	206.044681787891	21.6745201584511	0.895324164064724	0.929032258064516	TRUE			FALSE
LOC_00006756	turquoise	1870.38795909485	1562.77076855302	0.991675717376902	0.984466019417476	TRUE			FALSE
LOC_00006781	midnightblue	187.444447595559	23.0768416443951	0.940695374939435	0.989795918367347	TRUE			FALSE
LOC_00006789	yellow	389.129453585509	329.07168351313	0.931773485654725	0.987431693989071	TRUE			FALSE
LOC_00006811	purple	499.327914507145	45.664398924546	0.897724909850384	0.94331983805668	TRUE	8	0.214328688179321	TRUE
LOC_00006844	pink	1144.68610174135	115.86294815293	-0.934180271534714	0.93891797556719	TRUE			FALSE
LOC_00006860	turquoise	1791.56148704497	1492.24493597302	0.983857397634108	0.933333333333333	TRUE			FALSE
LOC_00006879	blue	599.434231462313	330.187533016336	0.906442375706452	0.927357689039932	TRUE			FALSE
LOC_00006882	purple	110.719357091146	42.5026896040763	0.897780836340792	0.902834008097166	TRUE	7	0.170382484386438	TRUE
LOC_00006887	turquoise	1943.37776727411	1600.16124420889	0.993163661781311	0.999784250269687	TRUE			FALSE
LOC_00006898	brown	578.677389713674	464.249888615243	0.930778907549263	0.918727915194346	TRUE			FALSE
LOC_00006919	purple	126.162487111219	48.7253904365075	0.939988242056974	0.967611336032389	TRUE	2	-0.284240737471798	TRUE
LOC_00006920	magenta	230.962853839431	105.220385677922	0.970891967783909	0.939068100358423	TRUE			FALSE
LOC_00006946	turquoise	1869.25564741944	1547.83282774542	0.987537846440414	0.970010787486516	TRUE			FALSE
LOC_00007009	yellow	452.764381382136	351.557059354307	0.955362382090899	0.997814207650273	TRUE			FALSE
LOC_00007016	cyan	298.982002962777	24.3719727521358	0.942949111972761	1	TRUE			FALSE
LOC_00007024	cyan	185.070702819054	21.9214241352451	0.932731331833736	0.979310344827586	TRUE			FALSE
LOC_00007081	brown	694.807751308887	480.286734867321	0.95535801304187	0.937910146390712	TRUE			FALSE
LOC_00007092	yellow	368.124648153138	304.162562326327	0.933342254475993	0.959562841530055	TRUE			FALSE
LOC_00007112	turquoise	1899.76753640386	1552.30452730933	0.986337111725783	0.974757281553398	TRUE			FALSE
LOC_00007121	brown	703.668850722706	495.573571422182	0.941117792168545	0.956082786471479	TRUE			FALSE
LOC_00007122	brown	578.771798826444	458.576718924368	0.949012167524803	0.909136799596163	TRUE			FALSE
LOC_00007128	turquoise	1818.35462970682	1496.6181656737	0.983292984047708	0.9361380798274	TRUE			FALSE
LOC_00007129	turquoise	1731.09623833334	1431.5979286228	0.976971006095604	0.90269687162891	TRUE			FALSE
LOC_00007137	yellow	461.607752720552	285.274912713266	0.885548848371369	0.927322404371585	TRUE			FALSE
LOC_00007140	blue	538.571700864699	335.941931396673	0.913522063423771	0.936703483432455	TRUE			FALSE
LOC_00007169	blue	495.440298909009	331.711313047075	0.919849057496678	0.929481733220051	TRUE			FALSE
LOC_00007187	turquoise	1873.51392605965	1520.25210480935	0.983613435457891	0.950161812297735	TRUE			FALSE
LOC_00007190	lightcyan	305.42494296109	19.5144274524985	0.939227313053789	0.947368421052632	TRUE	116	0.104512067390191	TRUE
LOC_00007202	pink	1170.00664912946	130.126777258265	-0.970693582965049	0.994764397905759	TRUE			FALSE
LOC_00007229	greenyellow	1023.15446033148	40.8995190049059	0.925931114824017	0.925742574257426	TRUE			FALSE
LOC_00007231	lightgreen	232.225896261153	12.9137845431703	-0.961762904951441	1	TRUE			FALSE
LOC_00007244	tan	201.161331915331	34.9019905503974	0.931144497006617	0.904255319148936	TRUE			FALSE
LOC_00007247	green	299.424224543698	152.307281827006	0.899672528337146	0.909650924024641	TRUE	6	0.166090518069135	TRUE
LOC_00007296	blue	778.26438873948	395.997623363711	0.9461353888792	0.989379779099405	TRUE			FALSE
LOC_00007301	turquoise	1763.34920443682	1433.62875545712	0.97368761619969	0.903991370010787	TRUE	6	-0.245348331836442	TRUE
LOC_00007315	pink	1375.94706716202	112.078884082871	-0.952567402800778	0.917975567190227	TRUE			FALSE
LOC_00007319	yellow	392.500816772285	285.564809059059	0.896392713381854	0.927868852459016	TRUE			FALSE
LOC_00007324	yellow	372.334033167376	317.055722840259	0.91730837447145	0.980327868852459	TRUE	5	-0.172040940242777	TRUE
LOC_00007325	yellow	346.708901735456	293.066967036209	0.89736861056019	0.94207650273224	TRUE			FALSE
LOC_00007339	red	350.290149616749	116.870783033798	0.920544765909142	0.930337078651685	TRUE			FALSE
LOC_00007363	yellow	453.722904411784	276.461111270802	0.886423671014454	0.912568306010929	TRUE			FALSE
LOC_00007373	turquoise	1785.54076441105	1442.97837716083	0.972277788118837	0.908953613807983	TRUE			FALSE
LOC_00007376	turquoise	1773.66287988664	1471.04266522747	0.981807782203096	0.92017259978425	TRUE			FALSE
LOC_00007377	turquoise	1871.31611509291	1563.37225171679	0.99197855399964	0.985329018338727	TRUE			FALSE
LOC_00007385	blue	480.469457836694	323.612085181688	0.891979918845438	0.91588785046729	TRUE			FALSE
LOC_00007399	pink	1203.6871857276	110.339698286736	-0.957526474224049	0.902268760907504	TRUE			FALSE
LOC_00007419	brown	744.017814937162	569.991716046255	0.984194255431578	1	TRUE			FALSE
LOC_00007422	turquoise	1850.79914581518	1546.18357057526	0.989898279043724	0.969147788565264	TRUE			FALSE
LOC_00007472	blue	720.876014813861	336.016801437579	0.91115485362193	0.937128292268479	TRUE			FALSE
LOC_00007480	blue	688.075447860941	384.972185475375	0.940314544920418	0.981733220050977	TRUE			FALSE
LOC_00007494	yellow	415.946966612269	338.053173409051	0.958167573700626	0.990710382513661	TRUE			FALSE
LOC_00007496	turquoise	1797.82208483284	1491.44630450083	0.982706940674169	0.932686084142395	TRUE			FALSE
LOC_00007512	yellow	384.664425141739	304.15380853028	0.88468511475204	0.959016393442623	TRUE			FALSE
LOC_00007538	red	638.164305561716	118.448153268585	0.914157002423833	0.940449438202247	TRUE			FALSE
LOC_00007539	blue	462.391548106431	317.690883973589	0.87890375085589	0.903143585386576	TRUE			FALSE
LOC_00007632	yellow	361.297338505381	300.735832685542	0.912951465627624	0.954644808743169	TRUE			FALSE
LOC_00007663	yellow	335.281709286586	272.276214486996	0.865861135024809	0.9	TRUE			FALSE
LOC_00007670	brown	772.217566612706	463.812551104561	0.957675350046376	0.918223119636547	TRUE			FALSE
LOC_00007690	midnightblue	256.494945588804	22.9649295532422	0.944647063977681	0.979591836734694	TRUE	3	-0.357468193436335	TRUE
LOC_00007710	yellow	415.699449969943	275.788023395132	0.892954258864351	0.907650273224044	TRUE	1	-0.218499693552267	TRUE
LOC_00007727	yellow	447.79927660726	276.936559553128	0.858036440132629	0.914207650273224	TRUE			FALSE
LOC_00007735	turquoise	1905.74529597978	1548.30692379245	0.985221110235773	0.970442286947141	TRUE	2	-0.206683662278596	TRUE
LOC_00007749	green	387.162932418854	171.008459082517	0.916294497847535	0.969199178644764	TRUE			FALSE
LOC_00007771	yellow	371.230815365759	278.635613541425	0.902307303680679	0.915846994535519	TRUE			FALSE
LOC_00007791	blue	795.362207522299	371.561019455358	0.912634542842014	0.972387425658454	TRUE			FALSE
LOC_00007813	turquoise	1733.05343279911	1433.40692513418	0.976137738036316	0.903775620280475	TRUE			FALSE
LOC_00007827	yellow	365.257580932589	283.465219074338	0.911947184240251	0.924590163934426	TRUE			FALSE
LOC_00007847	turquoise	1883.22702098009	1574.15900592293	0.992865178223877	0.992664509169364	TRUE	6	0.308642816152677	TRUE
LOC_00007862	brown	705.768278960326	502.292605349512	0.969856717093871	0.963149924280666	TRUE			FALSE
LOC_00007873	salmon	242.348618726304	21.7283954539429	0.926379181152168	0.935483870967742	TRUE			FALSE
LOC_00007934	black	751.409467671941	189.563690129454	0.936402532283226	0.920281359906213	TRUE			FALSE
LOC_00007945	brown	685.826934341977	486.944591476602	0.967573977126295	0.945482079757698	TRUE			FALSE
LOC_00007949	blue	636.506866329009	363.99213160704	0.905855658383931	0.967289719626168	TRUE			FALSE
LOC_00007956	turquoise	1750.83538967124	1443.72262606153	0.973159654585534	0.909169363538296	TRUE			FALSE
LOC_00007962	green	583.940688286264	154.450386772983	0.907072488507728	0.92299794661191	TRUE			FALSE
LOC_00007968	turquoise	1802.19114381626	1478.59047516834	0.978602413286619	0.923408845738943	TRUE			FALSE
LOC_00007981	cyan	330.253021779235	21.9952900073718	0.926912057931431	0.986206896551724	TRUE			FALSE
LOC_00007990	tan	203.029557809028	36.4160804041795	0.927584592866997	0.952127659574468	TRUE			FALSE
LOC_00008000	black	628.892304566206	206.761161679924	0.977317941637614	0.973036342321219	TRUE			FALSE
LOC_00008053	brown	797.003075359448	546.747254341131	0.976375180927571	0.995456839979808	TRUE			FALSE
LOC_00008054	yellow	399.108255102096	285.705960837054	0.899700457899771	0.928415300546448	TRUE			FALSE
LOC_00008057	blue	533.086698727822	343.363841487298	0.920438810021037	0.946898895497026	TRUE			FALSE
LOC_00008079	yellow	409.494825476637	274.564222215087	0.846732274915195	0.904918032786885	TRUE			FALSE
LOC_00008087	turquoise	1792.80458579093	1469.89062549798	0.97907694221416	0.919525350593312	TRUE			FALSE
LOC_00008107	turquoise	1836.05797335166	1514.34465754456	0.984906483828219	0.947572815533981	TRUE			FALSE
LOC_00008150	black	561.338738234335	206.054677532037	0.968326566993199	0.971864009378664	TRUE	2	-0.180690151860107	TRUE
LOC_00008222	yellow	347.023458288866	295.528103737543	0.898224489379363	0.945901639344262	TRUE			FALSE
LOC_00008230	turquoise	1838.11223202062	1476.02725599636	0.975072981789473	0.922114347357066	TRUE			FALSE
LOC_00008256	yellow	366.535840574902	308.416667520282	0.900986331213624	0.968852459016393	TRUE			FALSE
LOC_00008258	turquoise	1773.40130578291	1441.71921417876	0.974099527843269	0.908522114347357	TRUE			FALSE
LOC_00008264	red	461.727745678421	127.499082399567	0.938584303294293	0.967415730337079	TRUE			FALSE
LOC_00008295	red	348.346700976259	122.355312767702	0.919240848448271	0.956179775280899	TRUE			FALSE
LOC_00008312	green	445.869708961557	155.899681062568	0.926615623182863	0.928131416837782	TRUE			FALSE
LOC_00008330	turquoise	1732.98757793672	1430.37917936726	0.976197838977016	0.900970873786408	TRUE	1	-0.205670660254645	TRUE
LOC_00008337	red	500.113670423089	119.665482133113	0.924939891482862	0.947191011235955	TRUE			FALSE
LOC_00008341	red	476.866321182786	117.630409694944	0.917397257949833	0.935955056179775	TRUE			FALSE
LOC_00008343	black	683.464729883851	198.172573432922	0.95536366833454	0.946072684642438	TRUE			FALSE
LOC_00008357	turquoise	1735.78180725006	1434.99250646552	0.976254126762221	0.9042071197411	TRUE			FALSE
LOC_00008380	tan	193.540680000708	37.2595290765542	0.942390227653033	0.973404255319149	TRUE	8	0.494796304554277	TRUE
LOC_00008397	green	324.519461517843	164.931624862782	0.940190671906076	0.953798767967146	TRUE			FALSE
LOC_00008470	turquoise	1867.25314749288	1560.90158807794	0.991209363347581	0.98252427184466	TRUE			FALSE
LOC_00008485	turquoise	1890.09657828515	1579.68630425732	0.993613676979331	0.996763754045307	TRUE			FALSE
LOC_00008513	black	535.317709606944	203.654078213117	0.969604326155988	0.962485345838218	TRUE			FALSE
LOC_00008530	yellow	329.875745247745	276.36752188815	0.886573811940026	0.910928961748634	TRUE			FALSE
