gene_id	n_dmp	mean_diff	n_hyper	n_hypo	log2FoldChange	padj	baseMean	de	meth_direction	gene_name	dmp_bin	display_name	concordant	quadrant
LOC_00024230	7	-0.247881803536236	0	7	0.359229839938588	0.00953536545415378	9320.98264096581	TRUE	Hypo	RPL29	6-10	RPL29	FALSE	Hypo_Up
LOC_00017077	8	-0.22379076850866	0	8	0.358973857423744	0.0206843778379368	563.410639572784	TRUE	Hypo	NHERF2	6-10	NHERF2	FALSE	Hypo_Up
LOC_00006707	5	-0.245687067446522	0	5	-0.357388442303006	0.0356423485061564	338.132685664565	TRUE	Hypo	adgrv1	4-5	adgrv1	TRUE	Hypo_Down
LOC_00000257	5	0.275223641568456	5	0	-0.357174601201652	0.00203619535319924	7982.74175673196	TRUE	Hyper	GOLGB1	4-5	GOLGB1	FALSE	Hyper_Down
LOC_00008310	8	-0.234447541522717	0	8	0.356878624527534	0.0146321146894472	2119.29006048677	TRUE	Hypo		6-10	LOC_00008310	FALSE	Hypo_Up
LOC_00013977	16	-0.0359293406069893	7	9	0.356585476215638	0.00255254409001505	8660.09802467697	TRUE	Hypo	SEPTIN7	>10	SEPTIN7	FALSE	Hypo_Up
LOC_00018414	3	0.219200252933406	3	0	-0.356032022193825	0.0337698795132263	497.054782425981	TRUE	Hyper	DUSP3	2-3	DUSP3	FALSE	Hyper_Down
LOC_00006822	15	0.120514701492908	13	2	-0.355634402140137	0.0306042425067684	6327.08759409379	TRUE	Hyper	RBMS3	>10	RBMS3	FALSE	Hyper_Down
LOC_00021783	10	-0.22920396872884	0	10	0.354886685024549	0.0195055201135214	740.878259255857	TRUE	Hypo	Mettl5	6-10	Mettl5	FALSE	Hypo_Up
LOC_00016043	6	0.198335299951474	6	0	-0.353983712941459	0.0411072212371409	240.682688075085	TRUE	Hyper		6-10	LOC_00016043	FALSE	Hyper_Down
LOC_00012010	3	-0.0340089171328847	1	2	-0.35064074395308	0.00497521614108087	3716.66176627656	TRUE	Hypo	Hr96	2-3	Hr96	TRUE	Hypo_Down
LOC_00011688	5	-0.29853827279411	0	5	0.348275131248472	0.0292126740110662	1829.24768998486	TRUE	Hypo	Eukaryotic	4-5	Eukaryotic	FALSE	Hypo_Up
LOC_00002750	3	-0.290692087589941	0	3	-0.347540017397764	0.0412111102152685	4071.04240251148	TRUE	Hypo	MEGF6	2-3	MEGF6	TRUE	Hypo_Down
LOC_00012570	3	-0.311762573941336	0	3	-0.345666864859978	0.0126584402906056	1398.52906840106	TRUE	Hypo	Ssbp3	2-3	Ssbp3	TRUE	Hypo_Down
LOC_00015472	14	-0.199226690748866	1	13	-0.345243617738106	0.0195959371657999	2484.55003793054	TRUE	Hypo	Doc2b	>10	Doc2b	TRUE	Hypo_Down
LOC_00021098	11	0.257024047102058	11	0	-0.344301156416735	0.0281642929318648	2251.61839656574	TRUE	Hyper	SLC2A3	>10	SLC2A3	FALSE	Hyper_Down
LOC_00017935	5	-0.280319083501857	0	5	0.344273214197266	0.0349603081293248	17286.2489406219	TRUE	Hypo	RPL13A	4-5	RPL13A	FALSE	Hypo_Up
LOC_00023415	3	0.195909413741825	3	0	0.343739018860764	0.0291182879110187	21972.6944671802	TRUE	Hyper	emb-9	2-3	emb-9	TRUE	Hyper_Up
LOC_00003083	10	0.196521748047428	10	0	0.342560925737443	0.0163233355558444	2504.2081841891	TRUE	Hyper	GGT1	6-10	GGT1	TRUE	Hyper_Up
LOC_00022958	3	-0.295279264177014	0	3	-0.341049057295443	0.0354331955702987	9459.12895950122	TRUE	Hypo	Tnks	2-3	Tnks	TRUE	Hypo_Down
LOC_00019958	5	-0.224119465558178	0	5	0.338013540538215	0.00188229013085859	4950.30559236531	TRUE	Hypo		4-5	LOC_00019958	FALSE	Hypo_Up
LOC_00019696	10	-0.208196741513511	0	10	0.33777088976233	0.00233668560192174	4469.08612814871	TRUE	Hypo	Sik3	6-10	Sik3	FALSE	Hypo_Up
LOC_00008380	4	0.494796304554277	4	0	0.335189383557139	0.00501778346397115	1760.29809855586	TRUE	Hyper	Deaf1	4-5	Deaf1	TRUE	Hyper_Up
LOC_00012007	8	0.211730011801511	8	0	-0.333934362988694	0.039473118551293	1580.96633545971	TRUE	Hyper	DOK2	6-10	DOK2	FALSE	Hyper_Down
LOC_00018200	4	0.194295802443611	4	0	0.332071763340723	0.0311852076318236	1168.40960402397	TRUE	Hyper	EZH2	4-5	EZH2	TRUE	Hyper_Up
LOC_00007195	18	-0.255382222166061	0	18	0.331660951206216	0.000596306035345269	7392.26471398122	TRUE	Hypo	UBA6	>10	UBA6	FALSE	Hypo_Up
LOC_00008299	6	-0.220256376803982	0	6	0.331043514880605	0.0138960753216572	12946.5481210264	TRUE	Hypo	rpl27a	6-10	rpl27a	FALSE	Hypo_Up
LOC_00019157	6	-0.246366353772969	0	6	-0.330840945720876	0.0342436573329886	407.946029943041	TRUE	Hypo	GLB1L2	6-10	GLB1L2	TRUE	Hypo_Down
LOC_00018846	8	-0.291953475158955	0	8	-0.330112595381037	0.0374191012053558	2249.9141026592	TRUE	Hypo		6-10	LOC_00018846	TRUE	Hypo_Down
LOC_00008971	7	0.113252795775295	6	1	0.330023337976133	0.0383260935276786	1134.69749694071	TRUE	Hyper	PHPT1	6-10	PHPT1	TRUE	Hyper_Up
LOC_00013001	6	-0.262447960505002	0	6	-0.329672043705987	0.00987130337368126	2466.88987863779	TRUE	Hypo	TSPAN18	6-10	TSPAN18	TRUE	Hypo_Down
LOC_00008667	4	-0.270269758813437	0	4	0.329204598144039	0.00323960551195413	2946.26319392859	TRUE	Hypo	Grb2	4-5	Grb2	FALSE	Hypo_Up
LOC_00003448	4	-0.33203950448851	0	4	-0.325467925402267	0.0381327946436868	974.780792693161	TRUE	Hypo	Polr2a	4-5	Polr2a	TRUE	Hypo_Down
LOC_00006557	15	0.22105245348988	15	0	-0.325282620142843	0.0377653854328318	429.200643664771	TRUE	Hyper	Itgb6	>10	Itgb6	FALSE	Hyper_Down
LOC_00009859	14	-0.225373103570988	1	13	0.324834711347484	0.00757420747025615	7222.3291451694	TRUE	Hypo	RALGPS2	>10	RALGPS2	FALSE	Hypo_Up
LOC_00005116	3	-0.169074163982604	0	3	-0.323761655010262	0.0270617730153561	1036.65192077796	TRUE	Hypo	SEC24B	2-3	SEC24B	TRUE	Hypo_Down
LOC_00009995	11	-0.108820104956391	2	9	-0.322384072405921	0.0478741030214999	2213.00530222559	TRUE	Hypo	ZNF808	>10	ZNF808	TRUE	Hypo_Down
LOC_00021454	3	0.195172168612572	3	0	0.322100955118662	0.000315595945713182	6370.81652086845	TRUE	Hyper	JMJD1C	2-3	JMJD1C	TRUE	Hyper_Up
LOC_00017056	4	-0.214216033905565	0	4	0.318219522270636	0.0385706636316823	1604.9162893748	TRUE	Hypo	Wdr4	4-5	Wdr4	FALSE	Hypo_Up
LOC_00020453	5	0.183422701045	5	0	0.317640780183787	0.0272933188897539	18215.4290769726	TRUE	Hyper	RPL23A	4-5	RPL23A	TRUE	Hyper_Up
LOC_00015783	31	-0.23795489269462	0	31	-0.313255184400161	0.0186816856508102	4092.04395104166	TRUE	Hypo	YMR196W	>10	YMR196W	TRUE	Hypo_Down
LOC_00017402	3	0.263695064818253	3	0	0.31223380929485	0.00727324966448659	11045.6397695565	TRUE	Hyper	Vinc	2-3	Vinc	TRUE	Hyper_Up
LOC_00002720	5	-0.204729641750866	0	5	0.311323541408986	0.00361502421263264	7416.34654466536	TRUE	Hypo	Laptm4b	4-5	Laptm4b	FALSE	Hypo_Up
