motif_id	motif_name	tf_class	methyl_sens	odds_ratio	pvalue	n_concord	n_bg	fdr
MA1656.2	ZNF449	More than 3 adjacent zinc fingers	Unknown	1.04873354282205	0.385607529157654	108	22184	0.91564882563275
MA0869.3	Sox11	SOX-related factors	LittleEffect	1.04864153295362	0.380342756832938	125	25678	0.91564882563275
MA1146.2	NR1H4::RXRA	Thyroid hormone receptor-related factors (NR1)	Unknown	1.04799853777757	0.395951470185058	87	17882	0.91564882563275
MA0154.5	EBF1	Early B-Cell Factor-related factors	Unknown	1.04793611642808	0.403925128354578	72	14800	0.91564882563275
MA1637.2	EBF3	Early B-Cell Factor-related factors	Unknown	1.04777159748672	0.398942414381874	82	16858	0.91564882563275
MA2216.1	Doc2	TBX6-related factors	Unknown	1.04750851363119	0.404974677276679	72	14806	0.91564882563275
MA0118.2	Macho-1	""	Unknown	1.04745053133944	0.366681089645303	211	43393	0.91564882563275
MA1153.2	Smad4	SMAD factors	Unknown	1.04740535841561	0.390309356030951	105	21595	0.91564882563275
MA0596.1	SREBF2	bHLH-ZIP	MethylMinus	1.04729245241646	0.400661894167379	81	16660	0.91564882563275
MA2290.1	Usf	bHLH-ZIP	MethylMinus	1.0471510294461	0.399077660083843	85	17485	0.91564882563275
MA1515.2	KLF2	Three-zinc finger Kruppel-related	Unknown	1.04708689943486	0.38809854493629	114	23453	0.91564882563275
MA0781.2	PAX9	Paired domain only	Unknown	1.04695904063102	0.401014814821747	82	16871	0.91564882563275
MA1599.2	ZNF682	More than 3 adjacent zinc fingers	Unknown	1.0469225736891	0.398286518539665	88	18106	0.91564882563275
MA0815.1	TFAP2C	AP-2	Unknown	1.04687059145121	0.411452518720055	64	13169	0.91564882563275
MA0201.1	Ptx1	Paired-related HD factors	Unknown	1.04652983694353	0.405174027321388	76	15643	0.91564882563275
MA1593.2	ZNF317	More than 3 adjacent zinc fingers	Unknown	1.04648051014288	0.39076429673947	111	22849	0.91564882563275
MA0052.5	MEF2A	Regulators of differentiation	Unknown	1.04636901978061	0.390095795296198	114	23469	0.91564882563275
MA2306.1	D1	HMGA	LittleEffect	1.04509881611659	0.38704641597454	138	28444	0.91564882563275
MA0071.1	RORA	Thyroid hormone receptor-related factors (NR1)	Unknown	1.04497894036248	0.405149786087976	84	17315	0.91564882563275
MA0807.1	TBX5	TBX2-related factors	Unknown	1.04485964351508	0.412626148816967	70	14431	0.91564882563275
MA1972.1	ZFP14	Factors with multiple dispersed zinc fingers	Unknown	1.04433168200586	0.390013905129072	135	27846	0.91564882563275
MA2135.1	jun-1	Jun-related	Unknown	1.04425537753841	0.417057855551681	65	13408	0.91564882563275
MA0640.3	ELF3	Ets-related	MethylMinus	1.04376875260618	0.405057201961841	92	18987	0.91564882563275
MA1718.1	ZNF8	Factors with multiple dispersed zinc fingers	Unknown	1.04369220093824	0.405664299030912	91	18782	0.91564882563275
MA0908.2	HOXD11	HOX	Unknown	1.04354960282689	0.425424582425829	55	11353	0.91564882563275
MA2165.1	elt-1	C4-GATA-related	Unknown	1.04353375129614	0.424027003094565	57	11766	0.91564882563275
MA2122.1	Ebf4	EBF-related	Unknown	1.04303957294219	0.412958121277625	78	16108	0.91564882563275
MA1878.2	Hes-c	Hairy-related factors	Unknown	1.04225493045903	0.435459194092782	46	9507	0.91564882563275
MA0160.3	NR4A2	NGFI-B-related receptors (NR4)	Unknown	1.0419935676595	0.402360845433104	114	23567	0.91564882563275
MA0647.2	GRHL1	Grainyhead-related factors	Unknown	1.04142590074222	0.430279368539176	55	11376	0.91564882563275
MA0502.3	NFYB	Heteromeric CCAAT-binding	Unknown	1.04073769102469	0.413526102451501	91	18835	0.91564882563275
MA1513.2	KLF15	Three-zinc finger Kruppel-related	Unknown	1.04063735449993	0.420024803866545	76	15731	0.91564882563275
MA1620.2	Ptf1A	Tal-related	Unknown	1.04023003892171	0.415651415108621	89	18430	0.91564882563275
MA1112.3	NR4A1	NGFI-B-related receptors (NR4)	Unknown	1.04008968680826	0.407464189333348	115	23817	0.91564882563275
MA0806.1	TBX4	TBX2-related factors	Unknown	1.03999105411106	0.42515676687972	69	14291	0.91564882563275
MA0696.1	ZIC1	More than 3 adjacent zinc fingers	Unknown	1.0397926877496	0.421417206688865	78	16159	0.91564882563275
MA1981.2	ZNF530	More than 3 adjacent zinc fingers	Unknown	1.03968319414777	0.401121285512443	147	30456	0.91564882563275
MA0107.1	RELA	NF-kappaB-related factors	LittleEffect	1.03956532915432	0.425689599512284	70	14504	0.91564882563275
MA1725.2	ZNF189	More than 3 adjacent zinc fingers	Unknown	1.03941392776778	0.415267731773437	96	19895	0.91564882563275
MA2247.1	Kah	More than 3 adjacent zinc fingers	Unknown	1.03907750997248	0.415500654622928	98	20316	0.91564882563275
MA0222.2	exd	TALE-type homeo domain factors	Unknown	1.03843471032016	0.405076743783834	146	30285	0.91564882563275
MA2181.1	lsy-2	More than 3 adjacent zinc fingers	Unknown	1.038016098457	0.429049245141047	71	14733	0.91564882563275
MA0793.2	POU6F2	POU domain factors	Unknown	1.03718439464046	0.441380661508305	53	11007	0.91564882563275
MA1459.2	M1BP	More than 3 adjacent zinc fingers	Unknown	1.03706661950702	0.426768926083824	82	17032	0.91564882563275
MA2146.1	nhr-86	Steroid hormone receptors (NR3)	Unknown	1.03593179029872	0.432204125117141	76	15803	0.91564882563275
MA0747.2	SP8	Three-zinc finger Kruppel-related	Unknown	1.03588224548904	0.415133536351232	134	27864	0.91564882563275
MA0626.2	Npas2	PAS domain factors	Unknown	1.03582372173471	0.442557019588284	56	11645	0.91564882563275
MA0537.1	blmp-1	More than 3 adjacent zinc fingers	Unknown	1.0357873439736	0.409290867063732	169	35145	0.91564882563275
MA0012.2	br	Other factors with up to three adjacent zinc fingers	Unknown	1.0356711497451	0.433741019729196	74	15391	0.91564882563275
MA0454.1	odd	More than 3 adjacent zinc fingers	Unknown	1.03559215713744	0.425707687442355	96	19968	0.91564882563275
MA2320.1	Sox100B	SOX-related factors	LittleEffect	1.03516164770418	0.459396126710959	36	7491	0.91564882563275
MA2213.1	Dif	NF-kappaB-related factors	LittleEffect	1.03455534031225	0.453697503320695	44	9161	0.91564882563275
MA2157.1	atfs-1	ATF-4-related	Unknown	1.03434333613542	0.430411113765685	92	19159	0.91564882563275
MA1994.2	Nkx2-1	NK	Unknown	1.0337166445882	0.423883229806407	123	25630	0.91564882563275
MA1503.2	HOXB9	HOX	Unknown	1.03367811541934	0.447566039197713	56	11669	0.91564882563275
MA0213.1	brk	""	Unknown	1.03350138078254	0.44383840052237	64	13339	0.91564882563275
MA1474.2	CREB3L4	CREB-related factors	Unknown	1.03334415491734	0.440103108587191	73	15217	0.91564882563275
MA1151.2	RORC	Thyroid hormone receptor-related factors (NR1)	Unknown	1.03184455665358	0.445617662353653	69	14404	0.91564882563275
MA1608.2	Isl1	HD-LIM	MethylPlus	1.0317225574788	0.444653310195565	72	15032	0.91564882563275
MA1511.2	KLF10	Three-zinc finger Kruppel-related	Unknown	1.03161132395594	0.429066911868227	128	26726	0.91564882563275
MA0515.1	Sox6	SOX-related factors	LittleEffect	1.03144787565794	0.42823055612352	135	28192	0.91564882563275
MA1461.2	sv	Paired domain only	Unknown	1.03118845706219	0.443687546977645	78	16293	0.91564882563275
MA0163.1	PLAG1	More than 3 adjacent zinc fingers	Unknown	1.03103268416827	0.433276524766314	116	24234	0.91564882563275
MA2190.1	Aef1	More than 3 adjacent zinc fingers	Unknown	1.03102511626162	0.432860964557886	118	24652	0.91564882563275
MA1569.2	TFAP2E	AP-2	Unknown	1.02993306659773	0.455986993268337	57	11921	0.91564882563275
MA2232.1	fd59A	FOX	MethylMinus	1.02992534819351	0.432147010307887	139	29070	0.91564882563275
MA0697.3	Zic3	More than 3 adjacent zinc fingers	Unknown	1.02984029607338	0.443309014854757	90	18824	0.91564882563275
MA0080.7	Spi1	Ets-related	MethylMinus	1.02967477339903	0.430446827149528	155	32424	0.91564882563275
MA1867.2	FoxI-b	FOX	MethylMinus	1.02929124341033	0.439000086186742	113	23647	0.91564882563275
MA1107.3	KLF9	Three-zinc finger Kruppel-related	Unknown	1.02892951610212	0.4347040643123	142	29726	0.91564882563275
MA1149.2	RARA::RXRG	Thyroid hormone receptor-related factors (NR1)	Unknown	1.02892239227233	0.450324690193195	76	15910	0.91564882563275
MA0742.2	KLF12	Three-zinc finger Kruppel-related	Unknown	1.02889966555911	0.438889100601215	119	24912	0.91564882563275
MA2313.1	hng1	More than 3 adjacent zinc fingers	Unknown	1.02885572125913	0.495612275387257	17	3559	0.91564882563275
MA0748.3	YY2	More than 3 adjacent zinc fingers	Unknown	1.02862590522795	0.454543012671301	67	14030	0.91564882563275
MA1627.2	Wt1	More than 3 adjacent zinc fingers	Unknown	1.02814925194675	0.438551448573631	133	27863	0.91564882563275
MA1990.2	Gli1	More than 3 adjacent zinc fingers	Unknown	1.02802855289392	0.441456178242743	119	24933	0.91564882563275
MA2147.1	nsy-7	Paired-related HD factors	Unknown	1.02778509667612	0.43507333129232	165	34579	0.91564882563275
MA0485.3	HOXC9	HOX	MethylPlus	1.02763377383423	0.462377238584784	55	11528	0.91564882563275
MA0445.1	D	SOX-related factors	LittleEffect	1.02755618193061	0.44034856910485	133	27879	0.91564882563275
MA0734.4	Gli2	More than 3 adjacent zinc fingers	Unknown	1.02745339455844	0.446078137061433	105	22012	0.91564882563275
MA0592.4	ESRRA	Steroid hormone receptors (NR3)	Unknown	1.02658578178437	0.456421128363361	76	15946	0.91564882563275
MA1522.2	MAZ	More than 3 adjacent zinc fingers	Unknown	1.02656145913493	0.446360046119199	116	24339	0.91564882563275
MA1539.1	NR2F6	RXR-related receptors (NR2)	Unknown	1.02642195809175	0.457870237847845	73	15319	0.91564882563275
MA2314.1	hr3	Thyroid hormone receptor-related factors (NR1)	Unknown	1.02639419497268	0.453019470429962	89	18677	0.91564882563275
MA1646.2	OSR2	More than 3 adjacent zinc fingers	Unknown	1.02610287065065	0.45302646242236	92	19312	0.91564882563275
MA0102.5	CEBPA	CEBP-related	MethylMinus	1.02606261481292	0.457464199683102	77	16164	0.91564882563275
MA1142.2	FOSL1::JUND	Fos-related	MethylMinus	1.02576355498489	0.463305417410741	63	13229	0.91564882563275
MA0205.3	Trl	More than 3 adjacent zinc fingers	Unknown	1.02574611058317	0.446322790407562	130	27298	0.91564882563275
MA1576.2	THRB	Thyroid hormone receptor-related factors (NR1)	Unknown	1.02572673423671	0.453318016112498	95	19949	0.91564882563275
MA0456.1	opa	More than 3 adjacent zinc fingers	Unknown	1.02525900635759	0.458065133444164	82	17227	0.91564882563275
MA0686.2	SPDEF	Ets-related	MethylMinus	1.0250618429832	0.465038352423617	63	13238	0.91564882563275
MA0883.2	Dmbx1	Paired-related HD factors	Unknown	1.0250427428925	0.468493215388776	55	11557	0.91564882563275
MA0029.2	Mecom	Factors with multiple dispersed zinc fingers	Unknown	1.02504233598238	0.453852448474225	101	21223	0.91564882563275
MA2156.1	xbp-1	XBP-1-related factors	Unknown	1.02415803420618	0.4680641892746	61	12829	0.91564882563275
MA0818.2	BHLHE22	Tal-related	Unknown	1.02382989669772	0.470919342037785	56	11781	0.91564882563275
MA1508.2	IKZF1	Factors with multiple dispersed zinc fingers	Unknown	1.02326708958944	0.456781538318651	112	23575	0.91564882563275
MA2199.1	bowl	More than 3 adjacent zinc fingers	Unknown	1.02317220781681	0.461631275389007	90	18946	0.91564882563275
MA1640.2	MEIS2	TALE-type homeo domain factors	Unknown	1.02277601672176	0.465005933894288	81	17058	0.91564882563275
MA0484.3	HNF4G	RXR-related receptors (NR2)	Unknown	1.02273646809152	0.46062983443173	100	21060	0.91564882563275
MA0124.3	Nkx3-1	NK	Unknown	1.02269008850585	0.466351907743388	77	16217	0.91564882563275
MA0015.2	Cf2	Factors with multiple dispersed zinc fingers	Unknown	1.02251705819761	0.46275481708451	93	19590	0.91564882563275
MA0777.1	MYBL2	Myb/SANT domain factors	Unknown	1.02228985494557	0.481516893777985	42	8849	0.91564882563275
MA2295.1	ac	MyoD/ASC-related factors	Unknown	1.02185227675011	0.468290749100643	78	16441	0.91564882563275
MA0014.4	PAX5	Paired domain only	Unknown	1.02162418156752	0.469450531229591	76	16023	0.91564882563275
MA0495.4	MAFF	Maf-related	Unknown	1.02158207055192	0.465587018924667	92	19397	0.91564882563275
MA1581.2	ZBTB6	More than 3 adjacent zinc fingers	Unknown	1.02149985221719	0.466488387539465	89	18766	0.91564882563275
MA0911.2	Hoxa11	HOX	Unknown	1.02149029031521	0.476918845032222	55	11597	0.91564882563275
MA0461.3	Atoh1	Tal-related	Unknown	1.02111149410596	0.470803019262043	76	16031	0.91564882563275
MA0741.1	KLF16	Three-zinc finger Kruppel-related	Unknown	1.0207161460508	0.460122606028401	142	29964	0.91564882563275
MA1473.2	CDX4	HOX	Unknown	1.02062666056661	0.468683665537516	90	18993	0.91564882563275
MA0738.2	HIC2	Factors with multiple dispersed zinc fingers	Unknown	1.02026942651599	0.460523601020709	151	31877	0.91564882563275
MA0088.2	ZNF143	More than 3 adjacent zinc fingers	Unknown	1.02014566360018	0.471596079717592	83	17524	0.91564882563275
MA0173.1	CG11617	TALE-type HD	Unknown	1.01999221756172	0.462496577160488	141	29774	0.91564882563275
MA0074.1	RXRA::VDR	RXR-related receptors (NR2)	Unknown	1.01994899791456	0.474139608648159	75	15838	0.91564882563275
MA2243.1	Hr38	NGFI-B-related receptors (NR4)	Unknown	1.01992847030527	0.465537538590922	119	25130	0.91564882563275
MA1446.2	daf-16	FOX	MethylMinus	1.01976154099639	0.467571809731883	109	23022	0.91564882563275
MA1470.2	BACH2	Jun-related	MethylMinus	1.01892615153793	0.479646901805173	65	13740	0.91564882563275
MA1868.2	FoxI-c	FOX	MethylMinus	1.01873481746057	0.459992497935878	225	47570	0.91564882563275
MA0511.2	RUNX2	Runt-related factors	LittleEffect	1.01866922480542	0.474742130354631	87	18395	0.91564882563275
MA1894.2	large-Maf	Maf-related	Unknown	1.0184950840715	0.46260497014973	195	41237	0.91564882563275
MA1913.2	small-Maf	Maf-related	Unknown	1.0184950840715	0.46260497014973	195	41237	0.91564882563275
MA2315.1	insv	""	Unknown	1.01803160461496	0.49346036018043	37	7828	0.91564882563275
MA1125.2	ZNF384	More than 3 adjacent zinc fingers	Unknown	1.01794398619139	0.466325706506592	169	35758	0.91564882563275
MA0471.3	E2F6	E2F	Unknown	1.017723696165	0.477351535487638	87	18412	0.91564882563275
MA0809.3	TEAD4	TEF-1-related factors	Unknown	1.01753767159995	0.479564552705982	79	16722	0.91564882563275
MA0050.4	Irf1	Interferon-regulatory factors	Unknown	1.01752014718721	0.469917375433984	144	30481	0.91564882563275
MA1984.2	ZNF667	More than 3 adjacent zinc fingers	Unknown	1.01749207620903	0.481364680498589	72	15241	0.91564882563275
MA1946.2	ETV5::FOXI1	Ets-related	MethylMinus	1.01727937211239	0.475453885099042	105	22231	0.91564882563275
MA1514.2	KLF17	Three-zinc finger Kruppel-related	Unknown	1.01716341595782	0.474912026794362	111	23504	0.91564882563275
MA1731.2	ZNF768	More than 3 adjacent zinc fingers	Unknown	1.01707849254599	0.472550103776015	132	27953	0.91564882563275
MA0518.2	Stat4	STAT factors	Unknown	1.01699785384785	0.476894160773431	101	21390	0.91564882563275
MA0606.3	Nfat5	NFAT-related factors	Unknown	1.01681558289879	0.475940120355778	111	23512	0.91564882563275
MA2221.1	E(spl)mdelta-HLH	Hairy-related factors	Unknown	1.0166722007421	0.489119617394841	53	11228	0.91564882563275
MA2212.1	dar1	Three-zinc finger Kruppel-related	Unknown	1.01667068101569	0.477995304408754	100	21185	0.91564882563275
MA1991.2	Hnf1A	POU domain factors	Unknown	1.0164832056806	0.47869307137419	99	20977	0.91564882563275
MA0510.3	RFX5	RFX-related factors	Unknown	1.01618161540547	0.487135484460503	63	13353	0.91564882563275
MA0049.1	hb	Factors with multiple dispersed zinc fingers	Unknown	1.01615707324203	0.474882793620327	137	29038	0.91564882563275
MA1554.2	RFX7	RFX-related factors	Unknown	1.01610249708341	0.487053184405889	64	13566	0.91564882563275
MA1568.2	TCF21	Tal-related	Unknown	1.01595132082147	0.48663060500833	67	14204	0.91564882563275
MA0185.2	Deaf1	DEAF	Unknown	1.01581676753437	0.470026435352395	225	47706	0.91564882563275
MA2186.1	tbx-38	TBX6-related factors	Unknown	1.01575124765545	0.480949051993512	98	20780	0.91564882563275
MA0543.2	eor-1	More than 3 adjacent zinc fingers	Unknown	1.01526911281887	0.474006022317701	185	39246	0.91564882563275
MA1710.2	ZNF257	More than 3 adjacent zinc fingers	Unknown	1.01523542295323	0.480118427288346	115	24397	0.91564882563275
MA1933.2	ELK1::SREBF2	Ets-related	MethylMinus	1.01522485607609	0.487063525633459	73	15487	0.91564882563275
MA0147.4	MYC	bHLH-ZIP	MethylMinus	1.01503078163162	0.488738565841482	68	14429	0.91564882563275
MA0073.2	RREB1	Factors with multiple dispersed zinc fingers	Unknown	1.01486453656816	0.475780960200351	178	37776	0.91564882563275
MA2297.1	BtbVII	More than 3 adjacent zinc fingers	Unknown	1.01470633234327	0.480278111740082	128	27169	0.91564882563275
MA1890.1	Klf15	Three-zinc finger Kruppel-related	Unknown	1.01456749508602	0.477684359170137	164	34815	0.91564882563275
MA0442.3	SOX10	SOX-related factors	LittleEffect	1.0145520980664	0.4748820056961	214	45430	0.91564882563275
MA1962.1	POU2F1::SOX2	POU domain factors	MethylPlus	1.01442145191071	0.483925075687719	104	22081	0.91564882563275
MA2187.1	ztf-6	Factors with multiple dispersed zinc fingers	Unknown	1.01431347930047	0.484373780458704	103	21871	0.91564882563275
MA0006.2	Ahr::Arnt	PAS domain factors	MethylMinus	1.01385603350847	0.477586046858747	207	43974	0.91564882563275
MA2293.1	Xbp1	XBP-1-related factors	Unknown	1.01371451849804	0.494653521709709	58	12323	0.91564882563275
MA0523.2	TCF7L2	TCF-7-related factors	Unknown	1.01364521844036	0.487271345583176	96	20398	0.91564882563275
MA0151.1	Arid3a	ARID-related	Unknown	1.01347800552186	0.4783059470366	220	46753	0.91564882563275
MA1110.3	Nr1H4	Thyroid hormone receptor-related factors (NR1)	Unknown	1.0128783611588	0.482242299259009	180	38275	0.91564882563275
MA1535.2	NR2C1	RXR-related receptors (NR2)	Unknown	1.0128783611588	0.482242299259009	180	38275	0.91564882563275
MA1536.2	NR2C2	RXR-related receptors (NR2)	Unknown	1.0128783611588	0.482242299259009	180	38275	0.91564882563275
MA1996.2	Nr1H2	Thyroid hormone receptor-related factors (NR1)	Unknown	1.0128783611588	0.482242299259009	180	38275	0.91564882563275
MA2337.1	Nr1h3	Thyroid hormone receptor-related factors (NR1)	Unknown	1.0128783611588	0.482242299259009	180	38275	0.91564882563275
MA0838.1	CEBPG	CEBP-related	Unknown	1.012596790599	0.502172883667425	43	9146	0.91564882563275
MA0003.5	TFAP2A	AP-2	Unknown	1.01245817464128	0.49360295694414	77	16380	0.91564882563275
MA0149.1	EWSR1-FLI1	Ets-related	MethylMinus	1.01243300311642	0.485340567766364	153	32548	0.91564882563275
MA2116.1	Pou4	POU domain factors	Unknown	1.01224486557664	0.482443952785816	223	47448	0.91564882563275
MA0905.2	HOXC10	HOX	Unknown	1.01211202313572	0.498070246489861	60	12768	0.91564882563275
MA0252.2	vis	TALE-type homeo domain factors	Unknown	1.01172146498692	0.483840280501801	235	50027	0.91564882563275
MA0498.3	MEIS1	TALE-type homeo domain factors	MethylPlus	1.01172146498692	0.483840280501801	235	50027	0.91564882563275
MA0259.2	ARNT::HIF1A	PAS domain factors	MethylMinus	1.01162782341943	0.485027481087899	211	44922	0.91564882563275
MA0808.1	TEAD3	TEF-1-related factors	Unknown	1.01140305078122	0.496434446746436	77	16397	0.91564882563275
MA1587.1	ZNF135	More than 3 adjacent zinc fingers	Unknown	1.01137897357411	0.492595097533424	106	22573	0.91564882563275
MA0794.1	PROX1	HD-PROS factors	Unknown	1.01132937324136	0.501513880485066	54	11500	0.91564882563275
MA0819.3	CLOCK	PAS domain factors	Unknown	1.01123607888029	0.500241107838529	60	12779	0.91564882563275
MA1638.2	HAND2	Tal-related	Unknown	1.0112282717989	0.487261196752391	190	40467	0.91564882563275
MA0488.2	JUN	Jun-related	MethylMinus	1.0112074543875	0.495014262950288	90	19169	0.91564882563275
MA0486.2	HSF1	HSF factors	Unknown	1.01079983798118	0.499840977940947	67	14276	0.91564882563275
MA1116.2	RBPJ	CSL-related factors	Unknown	1.01033381484667	0.490188069931707	192	40929	0.91564882563275
MA1152.2	SOX15	SOX-related factors	LittleEffect	1.01022360897812	0.494481200029254	123	26223	0.91564882563275
MA1915.2	SoxB1	SOX-related factors	LittleEffect	1.01012947350872	0.496175600332454	107	22814	0.91564882563275
MA2277.1	Sox21b	SOX-related factors	LittleEffect	1.01006882323595	0.496960940934273	101	21536	0.91564882563275
MA0598.4	EHF	Ets-related	MethylMinus	1.00997650899694	0.498603256344841	89	18979	0.91564882563275
MA1121.2	TEAD2	TEF-1-related factors	Unknown	1.00971997190282	0.498846686558553	93	19837	0.91564882563275
MA0798.3	RFX3	RFX-related factors	Unknown	1.00936076349787	0.50319551620093	69	14723	0.91564882563275
MA0011.2	br	Other factors with up to three adjacent zinc fingers	Unknown	1.00906763452661	0.493847467702129	210	44822	0.91564882563275
MA1440.1	fkh-9	FOX	MethylMinus	1.00872729173482	0.49726684291404	153	32667	0.91564882563275
MA0524.3	TFAP2C	AP-2	Unknown	1.00856816145812	0.502230517515828	92	19646	0.91564882563275
MA1624.2	Stat5a	STAT factors	Unknown	1.00828876174211	0.504040414374743	83	17729	0.91564882563275
MA1525.3	NFATC4	NFAT-related factors	Unknown	1.00825455536643	0.501888219918205	105	22429	0.91564882563275
MA0031.2	FOXD1	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA0042.2	FOXI1	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA0157.4	Foxo3	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA0480.3	Foxo1	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA0481.4	FOXP1	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA0848.1	FOXO4	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA0849.1	FOXO6	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA0850.1	FOXP3	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA0852.3	FOXK1	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA1103.3	FOXK2	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA1606.2	Foxf1	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA1683.2	FOXA3	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA2117.1	FOXP4	FOX	MethylMinus	1.00797214415285	0.500253873506665	142	30341	0.91564882563275
MA2138.1	klu-2	Three-zinc finger Kruppel-related	Unknown	1.00771726097234	0.508107667545144	65	13892	0.91564882563275
MA2185.1	tbx-37	TBX6-related factors	Unknown	1.00769646996163	0.504045187588269	99	21159	0.91564882563275
MA0023.1	dl	Rel homology domain (RHD)	LittleEffect	1.0075194037743	0.505937003676734	85	18170	0.91564882563275
MA1124.1	ZNF24	More than 3 adjacent zinc fingers	Unknown	1.00707509191275	0.505286411755232	106	22669	0.91564882563275
MA1652.2	ZKSCAN5	Factors with multiple dispersed zinc fingers	Unknown	1.00706267162995	0.50517320753599	108	23097	0.91564882563275
MA1571.1	TGIF2LX	TALE-type homeo domain factors	Unknown	1.00701838966436	0.511857022791097	54	11549	0.91564882563275
MA0601.2	Arid3b	ARID-related	Unknown	1.0070056008216	0.503725817252184	134	28659	0.91564882563275
MA1973.2	ZKSCAN3	More than 3 adjacent zinc fingers	Unknown	1.00661511537468	0.510486827264495	68	14549	0.91564882563275
MA1875.2	GATA1/2/3	C4-GATA-related	Unknown	1.00647445506383	0.502863087215991	206	44081	0.91564882563275
MA2134.1	end-3	C4-GATA-related	Unknown	1.00647445506383	0.502863087215991	206	44081	0.91564882563275
MA1729.2	ZNF680	More than 3 adjacent zinc fingers	Unknown	1.00626262194217	0.506153628049255	132	28252	0.91564882563275
MA0694.2	ZBTB7B	More than 3 adjacent zinc fingers	Unknown	1.00614652779494	0.509199211660688	91	19479	0.91564882563275
MA2180.1	F10B5.3	Three-zinc finger Kruppel-related	Unknown	1.00606513602043	0.50893400655999	97	20765	0.91564882563275
MA1724.2	Rfx6	RFX-related factors	Unknown	1.00597054670517	0.512575663326185	65	13916	0.91564882563275
MA2201.1	Bteb2	Three-zinc finger Kruppel-related	Unknown	1.00590558116969	0.512601343985427	66	14131	0.91564882563275
MA1642.2	NEUROG2	Tal-related	Unknown	1.00568273004794	0.509086421160671	111	23771	0.91564882563275
MA2278.1	SoxN	SOX-related factors	LittleEffect	1.00561031020187	0.510888907073433	89	19061	0.91564882563275
MA2189.1	Adf1	More than 3 adjacent zinc fingers	Unknown	1.00553845914994	0.516395046629138	49	10495	0.91564882563275
MA0199.1	Optix	HD-SINE	Unknown	1.00551031983268	0.505656904800613	232	49692	0.91564882563275
MA0597.3	THAP1	THAP-related factors	Unknown	1.00535694940521	0.510242947379295	108	23136	0.91564882563275
MA1960.2	MGA::EVX1	TBX6-related factors	Unknown	1.00513073307795	0.513648958424868	74	15856	0.91564882563275
MA0022.1	dl	""	Unknown	1.00484810745822	0.511874261797417	106	22719	0.91564882563275
MA1865.2	FoxG	FOX	MethylMinus	1.00466900636369	0.508805939258728	220	47161	0.91564882563275
MA0497.2	MEF2C	Regulators of differentiation	Unknown	1.00459174675535	0.512047313811056	117	25083	0.91564882563275
MA1544.2	OVOL1	More than 3 adjacent zinc fingers	Unknown	1.00442006507273	0.521553893616607	38	8148	0.91564882563275
MA0679.3	ONECUT1	HD-CUT	Unknown	1.00421012007246	0.516206901167398	73	15656	0.91564882563275
MA0207.1	achi	TALE-type homeo domain factors	Unknown	1.00409720049849	0.511249471087851	194	41611	0.91564882563275
MA0227.1	hth	TALE-type homeo domain factors	Unknown	1.00409720049849	0.511249471087851	194	41611	0.91564882563275
MA2112.1	Meis	TALE-type homeo domain factors	Unknown	1.00409720049849	0.511249471087851	194	41611	0.91564882563275
MA0210.1	ara	TALE-type homeo domain factors	Unknown	1.0040184334942	0.510876835050865	233	49980	0.91564882563275
MA0217.1	caup	TALE-type homeo domain factors	Unknown	1.0040184334942	0.510876835050865	233	49980	0.91564882563275
MA2211.1	croc	FOX	MethylMinus	1.00383072007345	0.515392528489488	97	20811	0.91564882563275
MA0673.2	NKX2-8	NK	Unknown	1.00369972433476	0.51554232234282	101	21672	0.91564882563275
MA0768.3	Lef1	TCF-7-related factors	Unknown	1.00364152783737	0.517536507089471	75	16094	0.91564882563275
MA0921.2	ceh-48	HD-CUT	Unknown	1.00345364445564	0.512861106291715	233	50008	0.91564882563275
MA0081.3	SPIB	Ets-related	MethylMinus	1.00333512231749	0.515215420862184	135	28978	0.91564882563275
MA1451.1	nhr-6	NGFI-B-related receptors (NR4)	Unknown	1.00322544343288	0.516200700162815	117	25117	0.91564882563275
MA2114.1	Pax3-7-like	Paired plus homeo domain	Unknown	1.00293733255618	0.515029233388495	205	44021	0.91564882563275
MA0233.1	mirr	TALE-type HD	Unknown	1.00256003841102	0.515981581578377	235	50482	0.91564882563275
MA0872.1	TFAP2A	AP-2	Unknown	1.002529651108	0.521112508514841	68	14608	0.91564882563275
MA0842.3	NRL	Maf-related	Unknown	1.00239483745522	0.520024543416494	88	18907	0.91564882563275
